src word,tgt word,src slot,src predicted MSD,tgt slot,tgt predicted MSD,src apertium tags,tgt apertium tags,annotation
ἔστρεψα,ἔστρεψε,0_0,N;ACC;SG,0_12,V;3;SG;PFV;PST,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
παραμένει,παραμένω,1_10,V;3;SG;IPFV;PRS,1_8,V;1;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
διεφθαρμένα,διεφθαρμένον,0_0,N;ACC;SG,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
χωρίζει,χωρίζετε,1_10,V;3;SG;IPFV;PRS,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὅρκων,ὅρκους,0_8,N;GEN;PL,0_7,ADJ;ACC;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
λαμβάνομεν,λαμβάνεις,1_0,?,1_6,V;2;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐντολῆς,ἐντολῶν,2_5,?,2_24,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βαδίζων,βαδίζουν,1_9,?,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γευθοῦν,γευθῇ,2_3,?,2_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐπίθεσιν,ἐπίθεσις,0_1,?,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὄρθιοι,ὄρθιος,0_6,N;VOC;PL,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
λέγει,λέγετε,1_10,V;3;SG;IPFV;PRS,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀσχημίαν,ἀσχημίες,0_5,?,0_9,N;NOM;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐξετάζει,ἐξετάζετε,1_10,V;3;SG;IPFV;PRS,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
προφήτου,προφήτην,0_15,ADJ;GEN;SG;NEUT,0_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἱερὰ,ἱερά,2_1,?,2_14,N;ACC;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φύγει,φύγετε,1_10,V;3;SG;IPFV;PRS,1_3,V;2;PL;IMP,verb;inf - verb;inf - verb;inf;p3;sg - verb;inf;p3;sg,verb;inf;p2;pl - verb;inf;p2;pl,C
μπῇ,μποῦν,2_2,?,2_3,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
τρώγῃ,τρώγωμεν,1_4,?,1_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μισοῦν,μισὴ,2_3,?,2_20,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πηγαίνουν,πηγαίνει,1_5,?,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βλάσφημος,βλάσφημοι,0_2,N;NOM;SG,0_13,ADJ;NOM;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δάκρυά,δάκρυ,0_3,?,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μόνος,μόνοι,0_2,N;NOM;SG,0_13,ADJ;NOM;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐξετάσουν,ἐξετάσετε,1_5,?,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
συνεκάλεσαν,συνεκάλεσε,0_5,?,0_12,V;3;SG;PFV;PST,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
παρέμεινε,παρέμειναν,0_12,V;3;SG;PFV;PST,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
διαθήκη,διαθήκας,0_14,ADJ;NOM;SG;FEM,0_11,N;GEN;SG,,,TGT_LEXICAL_ERROR
κατέφαγαν,κατέφαγε,0_5,?,0_12,V;3;SG;PFV;PST,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀδελφῆς,ἀδελφῶν,2_5,?,2_24,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κατώτερα,κατώτερον,0_0,N;ACC;SG,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὄντα,ὄντων,0_0,N;ACC;SG,0_8,N;GEN;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
παρουσιάσουν,παρουσιάσῃς,1_5,?,1_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἴδιες,ἴδιαν,0_9,N;NOM;PL,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
τυφλῶν,τυφλός,2_24,?,2_22,ADJ;NOM;SG;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ταφῆ,ταφοῦν,2_16,?,2_3,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καιρόν,καιρός,2_13,ADJ;NOM;SG;NEUT,2_22,ADJ;NOM;SG;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μένῃ,μένεις,1_4,?,1_6,V;2;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR
ξένη,ξένο,0_14,ADJ;NOM;SG;FEM,0_10,ADJ;VOC;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἔπασχαν,ἔπασχε,0_5,?,0_12,V;3;SG;PFV;PST,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κέρδος,κέρδη,0_2,N;NOM;SG,0_14,ADJ;NOM;SG;FEM,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
λίγο,λίγα,0_10,ADJ;VOC;SG;NEUT,0_0,N;ACC;SG,,,TGT_LEXICAL_ERROR
νῆσος,νῆσον,0_2,N;NOM;SG,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γραφὴν,γραφή,2_12,?,2_0,N;VOC;SG,,,SRC_LEXICAL_ERROR
δηνάρια,δηνάριον,0_0,N;ACC;SG,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀνοικτὴ,ἀνοικτὸν,2_20,?,2_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
θέλω,θέλῃ,1_8,V;1;SG;IPFV;PRS,1_4,?,,,TGT_LEXICAL_ERROR
νέους,νέος,0_7,ADJ;ACC;PL;MASC,0_2,N;NOM;SG,adj;pst;m;pl;acc,adj;pst;m;sg;nom,C
θυμοί,θυμὸς,2_6,ADJ;VOC;PL;MASC,2_21,?,,,TGT_LEXICAL_ERROR
διαταγὴν,διαταγήν,2_12,?,2_10,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
σεμνὴν,σεμνή,2_12,?,2_0,N;VOC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐνδιαφέρεται,ἐνδιαφέρει,1_1,ADJ;VOC;PL;FEM;SPRL;AB,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μποροῦν,μπορῶ,2_3,?,2_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀνέμενε,ἀνέμεναν,0_12,V;3;SG;PFV;PST,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
συμπληρωθῆ,συμπληρωθῇ,2_16,?,2_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μπαίνῃ,μπαίνετε,1_4,?,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
θεωρῶ,θεωροῦν,2_7,?,2_3,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὅτε,ὅτου,0_12,V;3;SG;PFV;PST,0_15,ADJ;GEN;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὁμιλίαν,ὁμιλῇ,2_23,?,2_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
διακηρύττω,διακηρύττων,0_0,N;ACC;SG,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὅλον,ὅλοι,0_1,?,0_13,ADJ;NOM;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐλαφρὴ,ἐλαφρὸς,2_20,?,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μετέχω,μετέχομεν,1_8,V;1;SG;IPFV;PRS,1_0,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
υἱοῦ,υἱῶν,2_17,?,2_24,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φόβον,φόβοι,0_1,?,0_6,N;VOC;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
περιτμημένους,περιτμημένος,0_7,ADJ;ACC;PL;MASC,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὑπηρετῶν,ὑπηρετῆτε,2_24,?,2_9,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μάθετε,μάθῃς,1_3,V;2;PL;IMP,1_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πίνει,πίνετε,1_10,V;3;SG;IPFV;PRS,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ταπεινοὺς,ταπεινὰ,2_15,?,2_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἕτοιμη,ἕτοιμο,0_14,ADJ;NOM;SG;FEM,0_10,ADJ;VOC;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐφαρμόζουν,ἐφαρμόζομεν,1_5,?,1_0,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φθάσῃ,φθάσουν,1_4,?,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καθαροὺς,καθαροί,2_15,?,2_6,ADJ;VOC;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὅλον,ὅλων,0_1,?,0_8,N;GEN;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
περιτέμνετε,περιτέμνουν,1_3,V;2;PL;IMP,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
συνετά,συνετῶν,2_14,N;ACC;PL,2_24,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πονηρίας,πονηροί,2_11,V;2;PL;IPFV;PST,2_6,ADJ;VOC;PL;MASC,,,SRC_LEXICAL_ERROR
μένεις,μένετε,1_6,V;2;SG;IPFV;PRS,1_3,V;2;PL;IMP,verb;pri;p2;sg - verb;pri;p2;sg,verb;pri;p2;pl - verb;pri;p2;pl,C
πληγήν,πληγὴ,2_10,?,2_20,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀρκετὴ,ἀρκετὸν,2_20,?,2_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κῆπον,κῆπος,0_1,?,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀνέβαινε,ἀνέβαινον,0_12,V;3;SG;PFV;PST,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀποδίδετε,ἀποδίδει,1_3,V;2;PL;IMP,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
τυφλοί,τυφλὸς,2_6,ADJ;VOC;PL;MASC,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
τετάρτου,τετάρτην,0_15,ADJ;GEN;SG;NEUT,0_4,?,,,TGT_LEXICAL_ERROR
χλωρόν,χλωρὸν,2_13,ADJ;NOM;SG;NEUT,2_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βαστάζωμεν,βαστάζῃ,1_7,?,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μπορέσῃ,μπορέσουν,1_4,?,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καθαρὴ,καθαρὴν,2_20,?,2_12,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀνεβαίνει,ἀνεβαίνω,1_10,V;3;SG;IPFV;PRS,1_8,V;1;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀρχαίους,ἀρχαίαν,0_7,ADJ;ACC;PL;MASC,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
οἰκοδομεῖ,οἰκοδομῶ,2_8,?,2_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καταλαβαίνομεν,καταλαβαίνετε,1_0,?,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐχθροὺς,ἐχθρὸν,2_15,?,2_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἰσχυρὸς,ἰσχυροὶ,2_21,?,2_19,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καλοὶ,καλὸς,2_19,?,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
σημερινὰ,σημερινῆς,2_1,?,2_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βαστάζει,βαστάζῃ,1_10,V;3;SG;IPFV;PRS,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γνωστὴ,γνωστὸς,2_20,?,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀγαθοεργίες,ἀγαθοεργίας,0_9,N;NOM;PL,0_11,N;GEN;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γυναικῶν,γυναικὸς,2_24,?,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πονηροὺς,πονηρός,2_15,?,2_22,ADJ;NOM;SG;MASC,,,SRC_LEXICAL_ERROR
πέσετε,πέσῃ,1_3,V;2;PL;IMP,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
χριστιανοὶ,χριστιανῶν,2_19,?,2_24,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κακή,κακίαν,2_0,N;VOC;SG,2_23,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐξέπεσε,ἐξέπεσαν,0_12,V;3;SG;PFV;PST,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
σβήσῃ,σβήσετε,1_4,?,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πλουσίου,πλουσίαν,0_15,ADJ;GEN;SG;NEUT,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
σκορπιοὶ,σκορπιοῦ,2_19,?,2_17,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μέσον,μέσα,0_1,?,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR
θυσιάσῃ,θυσιάσω,1_4,?,1_8,V;1;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
χριστιανήν,χριστιανοὶ,2_10,?,2_19,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἄρρωστοι,ἄρρωστον,0_13,ADJ;NOM;PL;MASC,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δύναμίν,δύναμίς,0_1,?,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἄλλας,ἄλλον,0_11,N;GEN;SG,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
λατρεύουν,λατρεύωμεν,1_5,?,1_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὁποίου,ὁποίους,0_15,ADJ;GEN;SG;NEUT,0_7,ADJ;ACC;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
σοφός,σοφοὺς,2_22,ADJ;NOM;SG;MASC,2_15,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γυμνοὶ,γυμνὰ,2_19,?,2_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐλεημοσύνας,ἐλεημοσύνες,0_11,N;GEN;SG,0_9,N;NOM;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
σεμνοί,σεμνὴν,2_6,ADJ;VOC;PL;MASC,2_12,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἁπλώνῃς,ἁπλώνεται,1_2,?,1_1,ADJ;VOC;PL;FEM;SPRL;AB,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καθήμενος,καθήμενον,0_2,N;NOM;SG,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γαλιλαίας,γαλιλαίους,0_11,N;GEN;SG,0_7,ADJ;ACC;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κακὰ,κακή,2_1,?,2_0,N;VOC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βλασφημίαν,βλασφημήσῃ,2_23,?,2_18,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὑπηρετῶ,ὑπηρετοῦν,2_7,?,2_3,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
χωριοῦ,χωριά,2_17,?,2_14,N;ACC;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πιστὸς,πιστά,2_21,?,2_14,N;ACC;PL,,,SRC_LEXICAL_ERROR
πληγῆς,πληγή,2_5,?,2_0,N;VOC;SG,,,SRC_LEXICAL_ERROR
ἀγαθοεργία,ἀγαθοεργίες,0_0,N;ACC;SG,0_9,N;NOM;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μπαίνουν,μπαίνετε,1_5,?,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
λαός,λαὸν,2_22,ADJ;NOM;SG;MASC,2_4,?,,,TGT_LEXICAL_ERROR
γραφὴν,γραφῶν,2_12,?,2_24,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
σημάδι,σημάδια,0_0,N;ACC;SG,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πνευματικῶν,πνευματικά,2_24,?,2_14,N;ACC;PL,,,SRC_LEXICAL_ERROR
ἀποκαταστήσῃ,ἀποκαταστήσῃς,1_4,?,1_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀνθρώπινη,ἀνθρώπινες,0_14,ADJ;NOM;SG;FEM,0_9,N;NOM;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀγγίξῃ,ἀγγίξουν,1_4,?,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὅλοι,ὅλα,0_13,ADJ;NOM;PL;MASC,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
παραμένομεν,παραμένει,1_0,?,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φίλον,φίλος,0_1,?,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὥραν,ὥρα,0_5,?,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ξένο,ξένον,0_10,ADJ;VOC;SG;NEUT,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
οἰκιακοὺς,οἰκιακοί,2_15,?,2_6,ADJ;VOC;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
νεκρή,νεκρὸς,2_0,N;VOC;SG,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἔφεραν,ἔφερα,0_5,?,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
συνέλαβαν,συνέλαβε,0_5,?,0_12,V;3;SG;PFV;PST,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κηρύττεται,κηρύττῃ,1_1,ADJ;VOC;PL;FEM;SPRL;AB,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κακή,κακίας,2_0,N;VOC;SG,2_11,V;2;PL;IPFV;PST,,,SRC_LEXICAL_ERROR
σαρκικήν,σαρκικοὶ,2_10,?,2_19,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
παρέδιδα,παρέδιδε,0_0,N;ACC;SG,0_12,V;3;SG;PFV;PST,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γνωρίζωμεν,γνωρίζομεν,1_7,?,1_0,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δημιουργοῦν,δημιουργεῖ,2_3,?,2_8,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
τιμὴ,τιμή,2_20,?,2_0,N;VOC;SG,,,SRC_LEXICAL_ERROR
τέτοιον,τέτοιο,0_1,?,0_10,ADJ;VOC;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
περιτομῆς,περιτομήν,2_5,?,2_10,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
χρυσόν,χρυσῶν,2_13,ADJ;NOM;SG;NEUT,2_24,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἱκανὸς,ἱκανοὺς,2_21,?,2_15,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κατακρίνει,κατακρίνω,1_10,V;3;SG;IPFV;PRS,1_8,V;1;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐχάρηκε,ἐχάρηκαν,0_12,V;3;SG;PFV;PST,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
περιπτώσει,περιπτώσεις,0_0,N;ACC;SG,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πίνουν,πίνετε,1_5,?,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ποιὸν,ποιὰ,2_4,?,2_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
νεκρή,νεκρόν,2_0,N;VOC;SG,2_13,ADJ;NOM;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μόνο,μόνον,0_10,ADJ;VOC;SG;NEUT,0_1,?,,,TGT_LEXICAL_ERROR
βασιλείαν,βασιλείας,2_23,?,2_11,V;2;PL;IPFV;PST,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀντιλέγει,ἀντιλέγουν,1_10,V;3;SG;IPFV;PRS,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κακόν,κακὸς,2_13,ADJ;NOM;SG;NEUT,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δυνατήν,δυνατοὶ,2_10,?,2_19,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἄλλον,ἄλλων,0_1,?,0_8,N;GEN;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
σηκώνει,σηκώνεται,1_10,V;3;SG;IPFV;PRS,1_1,ADJ;VOC;PL;FEM;SPRL;AB,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φέρει,φέρε,1_10,V;3;SG;IPFV;PRS,1_11,V;2;SG;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πόσας,πόσοι,0_11,N;GEN;SG,0_13,ADJ;NOM;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φυσάει,φυσάῃ,1_10,V;3;SG;IPFV;PRS,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βάλετε,βάλουν,1_3,V;2;PL;IMP,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐγνώρισες,ἐγνώρισαν,0_9,N;NOM;PL,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀναφέρωμεν,ἀναφέρῃ,1_7,?,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐλεεῖ,ἐλεήσῃ,2_8,?,2_18,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
προσφέρων,προσφέρει,1_9,?,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καιροὺς,καιρός,2_15,?,2_22,ADJ;NOM;SG;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φαγητὰ,φαγητὸν,2_1,?,2_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀρχηγὸς,ἀρχηγοῦ,2_21,?,2_17,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
τέταρτος,τέταρτον,0_2,N;NOM;SG,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
θεμέλια,θεμέλιον,0_0,N;ACC;SG,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
νεκροὺς,νεκρός,2_15,?,2_22,ADJ;NOM;SG;MASC,,,SRC_LEXICAL_ERROR
βγάλε,βγάλει,1_11,V;2;SG;IMP,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κακίαν,κακοὶ,2_23,?,2_19,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἔχῃ,ἔχεις,1_4,?,1_6,V;2;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κάποιαν,κάποιου,0_5,?,0_15,ADJ;GEN;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πολλά,πολλοῦ,2_14,N;ACC;PL,2_17,?,,,TGT_LEXICAL_ERROR
καθισμένους,καθισμένοι,0_7,ADJ;ACC;PL;MASC,0_13,ADJ;NOM;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κρίνουν,κρίνετε,1_5,?,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πέρα,πέραν,0_0,N;ACC;SG,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐπιθυμοῦν,ἐπιθυμίαν,2_3,?,2_23,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
διδάσκων,διδάσκεις,1_9,?,1_6,V;2;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR
ἔκανες,ἔκανα,0_9,N;NOM;PL,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
τιμὴ,τιμοῦν,2_20,?,2_3,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
