src word,tgt word,src slot,src predicted MSD,tgt slot,tgt predicted MSD,src apertium tags,tgt apertium tags,annotation
springs,spring,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,n;sg - verb;inf - verb;pres - verb;imp,C
spring,springs,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
fields,field,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,n;sg - verb;inf - verb;pres - verb;imp,C
field,fields,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
woes,woe,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl,n;sg,C
woe,woes,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg,n;pl,C
flogged,flogging,1_1,V;PST,1_3,V;V.PTCP;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
flogging,flogged,1_3,V;V.PTCP;PRS,1_1,V;PST,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
rejects,rejected,1_0,V;3;SG;PRS,1_1,V;PST,n;pl - verb;pres;p3;sg,verb;pp - verb;past,C
rejects,reject,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,n;sg - verb;inf - verb;pres - verb;imp,C
rejected,rejects,1_1,V;PST,1_0,V;3;SG;PRS,verb;pp - verb;past,n;pl - verb;pres;p3;sg,C
rejected,reject,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past,n;sg - verb;inf - verb;pres - verb;imp,C
reject,rejects,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
reject,rejected,1_2,V;NFIN,1_1,V;PST,n;sg - verb;inf - verb;pres - verb;imp,verb;pp - verb;past,C
heads,head,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,n;sg - verb;inf - verb;pres - verb;imp,C
heads,heading,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,n;pl - verb;pres;p3;sg,n;sg - verb;pprs - verb;subs - verb;ger,C
head,heads,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
head,heading,1_2,V;NFIN,1_3,V;V.PTCP;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;sg - verb;pprs - verb;subs - verb;ger,C
heading,heads,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,n;sg - verb;pprs - verb;subs - verb;ger,n;pl - verb;pres;p3;sg,C
heading,head,1_3,V;V.PTCP;PRS,1_2,V;NFIN,n;sg - verb;pprs - verb;subs - verb;ger,n;sg - verb;inf - verb;pres - verb;imp,C
blesses,blessed,1_0,V;3;SG;PRS,1_1,V;PST,verb;pres;p3;sg,verb;pp - verb;past - adj;,C
blesses,bless,1_0,V;3;SG;PRS,1_2,V;NFIN,verb;pres;p3;sg,verb;inf - verb;pres - verb;imp,C
blesses,blessing,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,verb;pres;p3;sg,n;sg - verb;pprs - verb;subs - verb;ger,C
blessed,blesses,1_1,V;PST,1_0,V;3;SG;PRS,verb;pp - verb;past - adj;,verb;pres;p3;sg,C
blessed,bless,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past - adj;,verb;inf - verb;pres - verb;imp,C
blessed,blessing,1_1,V;PST,1_3,V;V.PTCP;PRS,verb;pp - verb;past - adj;,n;sg - verb;pprs - verb;subs - verb;ger,C
bless,blesses,1_2,V;NFIN,1_0,V;3;SG;PRS,verb;inf - verb;pres - verb;imp,verb;pres;p3;sg,C
bless,blessed,1_2,V;NFIN,1_1,V;PST,verb;inf - verb;pres - verb;imp,verb;pp - verb;past - adj;,C
bless,blessing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,verb;inf - verb;pres - verb;imp,n;sg - verb;pprs - verb;subs - verb;ger,C
blessing,blesses,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,n;sg - verb;pprs - verb;subs - verb;ger,verb;pres;p3;sg,C
blessing,blessed,1_3,V;V.PTCP;PRS,1_1,V;PST,n;sg - verb;pprs - verb;subs - verb;ger,verb;pp - verb;past - adj;,C
blessing,bless,1_3,V;V.PTCP;PRS,1_2,V;NFIN,n;sg - verb;pprs - verb;subs - verb;ger,verb;inf - verb;pres - verb;imp,C
fled,fly,1_1,V;PST,1_6,ADJ,verb;past - verb;pp,n;sg - verb;inf - verb;pres - verb;imp,PARADIGM_ERROR
fly,fled,1_6,ADJ,1_1,V;PST,n;sg - verb;inf - verb;pres - verb;imp,verb;past - verb;pp,PARADIGM_ERROR
branches,branch,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,n;sg - verb;inf - verb;pres - verb;imp,C
branch,branches,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
claims,claimed,1_0,V;3;SG;PRS,1_1,V;PST,n;pl - verb;pres;p3;sg,verb;pp - verb;past,C
claims,claim,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,n;sg - verb;inf - verb;pres - verb;imp,C
claims,claiming,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,n;pl - verb;pres;p3;sg,verb;pprs - verb;subs - verb;ger,C
claimed,claims,1_1,V;PST,1_0,V;3;SG;PRS,verb;pp - verb;past,n;pl - verb;pres;p3;sg,C
claimed,claim,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past,n;sg - verb;inf - verb;pres - verb;imp,C
claimed,claiming,1_1,V;PST,1_3,V;V.PTCP;PRS,verb;pp - verb;past,verb;pprs - verb;subs - verb;ger,C
claim,claims,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
claim,claimed,1_2,V;NFIN,1_1,V;PST,n;sg - verb;inf - verb;pres - verb;imp,verb;pp - verb;past,C
claim,claiming,1_2,V;NFIN,1_3,V;V.PTCP;PRS,n;sg - verb;inf - verb;pres - verb;imp,verb;pprs - verb;subs - verb;ger,C
claiming,claims,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,verb;pprs - verb;subs - verb;ger,n;pl - verb;pres;p3;sg,C
claiming,claimed,1_3,V;V.PTCP;PRS,1_1,V;PST,verb;pprs - verb;subs - verb;ger,verb;pp - verb;past,C
claiming,claim,1_3,V;V.PTCP;PRS,1_2,V;NFIN,verb;pprs - verb;subs - verb;ger,n;sg - verb;inf - verb;pres - verb;imp,C
drives,drive,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,n;sg - verb;inf - verb;pres - verb;imp,C
drives,driving,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,n;pl - verb;pres;p3;sg,n;sg - verb;pprs - verb;subs - verb;ger,C
drive,drives,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
drive,driving,1_2,V;NFIN,1_3,V;V.PTCP;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;sg - verb;pprs - verb;subs - verb;ger,C
driving,drives,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,n;sg - verb;pprs - verb;subs - verb;ger,n;pl - verb;pres;p3;sg,C
driving,drive,1_3,V;V.PTCP;PRS,1_2,V;NFIN,n;sg - verb;pprs - verb;subs - verb;ger,n;sg - verb;inf - verb;pres - verb;imp,C
hymns,hymn,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl,n;sg,C
hymn,hymns,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg,n;pl,C
dawns,dawned,1_0,V;3;SG;PRS,1_1,V;PST,n;pl - verb;pres;p3;sg,verb;pp - verb;past,C
dawns,dawn,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,n;sg - verb;inf - verb;pres - verb;imp,C
dawned,dawns,1_1,V;PST,1_0,V;3;SG;PRS,verb;pp - verb;past,n;pl - verb;pres;p3;sg,C
dawned,dawn,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past,n;sg - verb;inf - verb;pres - verb;imp,C
dawn,dawns,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
dawn,dawned,1_2,V;NFIN,1_1,V;PST,n;sg - verb;inf - verb;pres - verb;imp,verb;pp - verb;past,C
revealed,reveal,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past,verb;inf - verb;pres - verb;imp,C
reveal,revealed,1_2,V;NFIN,1_1,V;PST,verb;inf - verb;pres - verb;imp,verb;pp - verb;past,C
caves,cave,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl,n;sg,C
cave,caves,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg,n;pl,C
longs,longed,1_0,V;3;SG;PRS,1_1,V;PST,verb;pres;p3;sg,verb;pp - verb;past,C
longs,long,1_0,V;3;SG;PRS,1_2,V;NFIN,verb;pres;p3;sg,adv; - adj;sint - verb;inf - verb;pres - verb;imp,C
longs,longing,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,verb;pres;p3;sg,n;sg - verb;pprs - verb;subs - verb;ger,C
longs,longer,1_0,V;3;SG;PRS,1_5,N;SG,verb;pres;p3;sg,adj;sint;comp,POS_PAIR_ERROR
longed,longs,1_1,V;PST,1_0,V;3;SG;PRS,verb;pp - verb;past,verb;pres;p3;sg,C
longed,long,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past,adv; - adj;sint - verb;inf - verb;pres - verb;imp,C
longed,longing,1_1,V;PST,1_3,V;V.PTCP;PRS,verb;pp - verb;past,n;sg - verb;pprs - verb;subs - verb;ger,C
longed,longer,1_1,V;PST,1_5,N;SG,verb;pp - verb;past,adj;sint;comp,POS_PAIR_ERROR
long,longs,1_2,V;NFIN,1_0,V;3;SG;PRS,adv; - adj;sint - verb;inf - verb;pres - verb;imp,verb;pres;p3;sg,C
long,longed,1_2,V;NFIN,1_1,V;PST,adv; - adj;sint - verb;inf - verb;pres - verb;imp,verb;pp - verb;past,C
long,longing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,adv; - adj;sint - verb;inf - verb;pres - verb;imp,n;sg - verb;pprs - verb;subs - verb;ger,C
long,longer,1_2,V;NFIN,1_5,N;SG,adv; - adj;sint - verb;inf - verb;pres - verb;imp,adj;sint;comp,C
longing,longs,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,n;sg - verb;pprs - verb;subs - verb;ger,verb;pres;p3;sg,C
longing,longed,1_3,V;V.PTCP;PRS,1_1,V;PST,n;sg - verb;pprs - verb;subs - verb;ger,verb;pp - verb;past,C
longing,long,1_3,V;V.PTCP;PRS,1_2,V;NFIN,n;sg - verb;pprs - verb;subs - verb;ger,adv; - adj;sint - verb;inf - verb;pres - verb;imp,C
longing,longer,1_3,V;V.PTCP;PRS,1_5,N;SG,n;sg - verb;pprs - verb;subs - verb;ger,adj;sint;comp,POS_PAIR_ERROR
longer,longs,1_5,N;SG,1_0,V;3;SG;PRS,adj;sint;comp,verb;pres;p3;sg,POS_PAIR_ERROR
longer,longed,1_5,N;SG,1_1,V;PST,adj;sint;comp,verb;pp - verb;past,POS_PAIR_ERROR
longer,long,1_5,N;SG,1_2,V;NFIN,adj;sint;comp,adv; - adj;sint - verb;inf - verb;pres - verb;imp,C
longer,longing,1_5,N;SG,1_3,V;V.PTCP;PRS,adj;sint;comp,n;sg - verb;pprs - verb;subs - verb;ger,POS_PAIR_ERROR
dressed,dress,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past,n;sg - verb;inf - verb;pres - verb;imp,C
dressed,dressing,1_1,V;PST,1_3,V;V.PTCP;PRS,verb;pp - verb;past,n;sg - verb;pprs - verb;subs - verb;ger,C
dress,dressed,1_2,V;NFIN,1_1,V;PST,n;sg - verb;inf - verb;pres - verb;imp,verb;pp - verb;past,C
dress,dressing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;sg - verb;pprs - verb;subs - verb;ger,C
dressing,dressed,1_3,V;V.PTCP;PRS,1_1,V;PST,n;sg - verb;pprs - verb;subs - verb;ger,verb;pp - verb;past,C
dressing,dress,1_3,V;V.PTCP;PRS,1_2,V;NFIN,n;sg - verb;pprs - verb;subs - verb;ger,n;sg - verb;inf - verb;pres - verb;imp,C
thrones,throne,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl,n;sg,C
throne,thrones,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg,n;pl,C
pleases,pleased,1_0,V;3;SG;PRS,1_1,V;PST,verb;pres;p3;sg,adj; - verb;past - verb;pp,C
pleases,please,1_0,V;3;SG;PRS,1_2,V;NFIN,verb;pres;p3;sg,adv; - ij; - verb;inf - verb;pres - verb;imp,C
pleases,pleasing,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,verb;pres;p3;sg,verb;pprs - verb;subs - verb;ger,C
pleased,pleases,1_1,V;PST,1_0,V;3;SG;PRS,adj; - verb;past - verb;pp,verb;pres;p3;sg,C
pleased,please,1_1,V;PST,1_2,V;NFIN,adj; - verb;past - verb;pp,adv; - ij; - verb;inf - verb;pres - verb;imp,C
pleased,pleasing,1_1,V;PST,1_3,V;V.PTCP;PRS,adj; - verb;past - verb;pp,verb;pprs - verb;subs - verb;ger,C
please,pleases,1_2,V;NFIN,1_0,V;3;SG;PRS,adv; - ij; - verb;inf - verb;pres - verb;imp,verb;pres;p3;sg,C
please,pleased,1_2,V;NFIN,1_1,V;PST,adv; - ij; - verb;inf - verb;pres - verb;imp,adj; - verb;past - verb;pp,C
please,pleasing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,adv; - ij; - verb;inf - verb;pres - verb;imp,verb;pprs - verb;subs - verb;ger,C
pleasing,pleases,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,verb;pprs - verb;subs - verb;ger,verb;pres;p3;sg,C
pleasing,pleased,1_3,V;V.PTCP;PRS,1_1,V;PST,verb;pprs - verb;subs - verb;ger,adj; - verb;past - verb;pp,C
pleasing,please,1_3,V;V.PTCP;PRS,1_2,V;NFIN,verb;pprs - verb;subs - verb;ger,adv; - ij; - verb;inf - verb;pres - verb;imp,C
cases,case,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl,n;sg,C
case,cases,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg,n;pl,C
hard,hardly,1_2,V;NFIN,1_4,?,n;sg - adj;sint,adv;,POS_PAIR_ERROR
hard,harder,1_2,V;NFIN,1_5,N;SG,n;sg - adj;sint,adj;sint;comp,C
hardly,hard,1_4,?,1_2,V;NFIN,adv;,n;sg - adj;sint,POS_PAIR_ERROR
hardly,harder,1_4,?,1_5,N;SG,adv;,adj;sint;comp,POS_PAIR_ERROR
harder,hard,1_5,N;SG,1_2,V;NFIN,adj;sint;comp,n;sg - adj;sint,C
harder,hardly,1_5,N;SG,1_4,?,adj;sint;comp,adv;,POS_PAIR_ERROR
palaces,palace,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl,n;sg,C
palace,palaces,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg,n;pl,C
strain,straining,1_2,V;NFIN,1_3,V;V.PTCP;PRS,n;sg - verb;inf - verb;pres - verb;imp,verb;pprs - verb;subs - verb;ger,C
straining,strain,1_3,V;V.PTCP;PRS,1_2,V;NFIN,verb;pprs - verb;subs - verb;ger,n;sg - verb;inf - verb;pres - verb;imp,C
cups,cup,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,n;sg - verb;inf - verb;pres - verb;imp,C
cup,cups,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
devours,devoured,1_0,V;3;SG;PRS,1_1,V;PST,verb;pres;p3;sg,verb;pp - verb;past,C
devours,devour,1_0,V;3;SG;PRS,1_2,V;NFIN,verb;pres;p3;sg,verb;inf - verb;pres - verb;imp,C
devoured,devours,1_1,V;PST,1_0,V;3;SG;PRS,verb;pp - verb;past,verb;pres;p3;sg,C
devoured,devour,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past,verb;inf - verb;pres - verb;imp,C
devour,devours,1_2,V;NFIN,1_0,V;3;SG;PRS,verb;inf - verb;pres - verb;imp,verb;pres;p3;sg,C
devour,devoured,1_2,V;NFIN,1_1,V;PST,verb;inf - verb;pres - verb;imp,verb;pp - verb;past,C
minas,mina,1_0,V;3;SG;PRS,1_2,V;NFIN,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
mina,minas,1_2,V;NFIN,1_0,V;3;SG;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
dares,dared,1_0,V;3;SG;PRS,1_1,V;PST,verb;pres;p3;sg,verb;past - verb;pp,C
dares,dare,1_0,V;3;SG;PRS,1_2,V;NFIN,verb;pres;p3;sg,verb;inf - verb;pres - verb;imp,C
dared,dares,1_1,V;PST,1_0,V;3;SG;PRS,verb;past - verb;pp,verb;pres;p3;sg,C
dared,dare,1_1,V;PST,1_2,V;NFIN,verb;past - verb;pp,verb;inf - verb;pres - verb;imp,C
dare,dares,1_2,V;NFIN,1_0,V;3;SG;PRS,verb;inf - verb;pres - verb;imp,verb;pres;p3;sg,C
dare,dared,1_2,V;NFIN,1_1,V;PST,verb;inf - verb;pres - verb;imp,verb;past - verb;pp,C
public,publicly,1_2,V;NFIN,1_4,?,adj; - n;sg,adv;,POS_PAIR_ERROR
publicly,public,1_4,?,1_2,V;NFIN,adv;,adj; - n;sg,POS_PAIR_ERROR
discerned,discern,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past,verb;inf - verb;pres - verb;imp,C
discerned,discerning,1_1,V;PST,1_3,V;V.PTCP;PRS,verb;pp - verb;past,verb;pprs - verb;subs - verb;ger,C
discern,discerned,1_2,V;NFIN,1_1,V;PST,verb;inf - verb;pres - verb;imp,verb;pp - verb;past,C
discern,discerning,1_2,V;NFIN,1_3,V;V.PTCP;PRS,verb;inf - verb;pres - verb;imp,verb;pprs - verb;subs - verb;ger,C
discerning,discerned,1_3,V;V.PTCP;PRS,1_1,V;PST,verb;pprs - verb;subs - verb;ger,verb;pp - verb;past,C
discerning,discern,1_3,V;V.PTCP;PRS,1_2,V;NFIN,verb;pprs - verb;subs - verb;ger,verb;inf - verb;pres - verb;imp,C
flowed,flow,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past,n;sg - verb;inf - verb;pres - verb;imp,C
flowed,flowing,1_1,V;PST,1_3,V;V.PTCP;PRS,verb;pp - verb;past,verb;pprs - verb;subs - verb;ger,C
flowed,flower,1_1,V;PST,1_5,N;SG,verb;pp - verb;past,n;sg - verb;inf - verb;pres - verb;imp,PARADIGM_ERROR
flow,flowed,1_2,V;NFIN,1_1,V;PST,n;sg - verb;inf - verb;pres - verb;imp,verb;pp - verb;past,C
flow,flowing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,n;sg - verb;inf - verb;pres - verb;imp,verb;pprs - verb;subs - verb;ger,C
flow,flower,1_2,V;NFIN,1_5,N;SG,n;sg - verb;inf - verb;pres - verb;imp,n;sg - verb;inf - verb;pres - verb;imp,PARADIGM_ERROR
flowing,flowed,1_3,V;V.PTCP;PRS,1_1,V;PST,verb;pprs - verb;subs - verb;ger,verb;pp - verb;past,C
flowing,flow,1_3,V;V.PTCP;PRS,1_2,V;NFIN,verb;pprs - verb;subs - verb;ger,n;sg - verb;inf - verb;pres - verb;imp,C
flowing,flower,1_3,V;V.PTCP;PRS,1_5,N;SG,verb;pprs - verb;subs - verb;ger,n;sg - verb;inf - verb;pres - verb;imp,PARADIGM_ERROR
flower,flowed,1_5,N;SG,1_1,V;PST,n;sg - verb;inf - verb;pres - verb;imp,verb;pp - verb;past,PARADIGM_ERROR
flower,flow,1_5,N;SG,1_2,V;NFIN,n;sg - verb;inf - verb;pres - verb;imp,n;sg - verb;inf - verb;pres - verb;imp,PARADIGM_ERROR
flower,flowing,1_5,N;SG,1_3,V;V.PTCP;PRS,n;sg - verb;inf - verb;pres - verb;imp,verb;pprs - verb;subs - verb;ger,PARADIGM_ERROR
warmed,warm,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past,adj;sint - verb;inf - verb;pres - verb;imp,C
warmed,warming,1_1,V;PST,1_3,V;V.PTCP;PRS,verb;pp - verb;past,n;sg - verb;pprs - verb;subs - verb;ger,C
warmed,warmly,1_1,V;PST,1_4,?,verb;pp - verb;past,adv;,POS_PAIR_ERROR
warm,warmed,1_2,V;NFIN,1_1,V;PST,adj;sint - verb;inf - verb;pres - verb;imp,verb;pp - verb;past,C
warm,warming,1_2,V;NFIN,1_3,V;V.PTCP;PRS,adj;sint - verb;inf - verb;pres - verb;imp,n;sg - verb;pprs - verb;subs - verb;ger,C
warm,warmly,1_2,V;NFIN,1_4,?,adj;sint - verb;inf - verb;pres - verb;imp,adv;,POS_PAIR_ERROR
warming,warmed,1_3,V;V.PTCP;PRS,1_1,V;PST,n;sg - verb;pprs - verb;subs - verb;ger,verb;pp - verb;past,C
warming,warm,1_3,V;V.PTCP;PRS,1_2,V;NFIN,n;sg - verb;pprs - verb;subs - verb;ger,adj;sint - verb;inf - verb;pres - verb;imp,C
warming,warmly,1_3,V;V.PTCP;PRS,1_4,?,n;sg - verb;pprs - verb;subs - verb;ger,adv;,POS_PAIR_ERROR
warmly,warmed,1_4,?,1_1,V;PST,adv;,verb;pp - verb;past,POS_PAIR_ERROR
warmly,warm,1_4,?,1_2,V;NFIN,adv;,adj;sint - verb;inf - verb;pres - verb;imp,POS_PAIR_ERROR
warmly,warming,1_4,?,1_3,V;V.PTCP;PRS,adv;,n;sg - verb;pprs - verb;subs - verb;ger,POS_PAIR_ERROR
dens,deny,1_0,V;3;SG;PRS,1_6,ADJ,n;pl,verb;inf - verb;pres - verb;imp,POS_PAIR_ERROR
deny,dens,1_6,ADJ,1_0,V;3;SG;PRS,verb;inf - verb;pres - verb;imp,n;pl,POS_PAIR_ERROR
easily,easier,1_4,?,1_5,N;SG,adv;,adj;sint;comp,POS_PAIR_ERROR
easier,easily,1_5,N;SG,1_4,?,adj;sint;comp,adv;,POS_PAIR_ERROR
theirs,their,1_0,V;3;SG;PRS,1_2,V;NFIN,adj;pos;pred - prn;pos;p3;mf;pl,det;pos;sp - det;pos;p3;mf;pl,POS_PAIR_ERROR
their,theirs,1_2,V;NFIN,1_0,V;3;SG;PRS,det;pos;sp - det;pos;p3;mf;pl,adj;pos;pred - prn;pos;p3;mf;pl,POS_PAIR_ERROR
deacons,deacon,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl,n;sg,C
deacon,deacons,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg,n;pl,C
books,book,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,n;sg - verb;inf - verb;pres - verb;imp,C
book,books,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
accounts,account,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,n;sg - verb;inf - verb;pres - verb;imp,C
account,accounts,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
learned,learn,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past - adj;,verb;inf - verb;pres - verb;imp,C
learned,learning,1_1,V;PST,1_3,V;V.PTCP;PRS,verb;pp - verb;past - adj;,n;sg - verb;pprs - verb;subs - verb;ger,C
learn,learned,1_2,V;NFIN,1_1,V;PST,verb;inf - verb;pres - verb;imp,verb;pp - verb;past - adj;,C
learn,learning,1_2,V;NFIN,1_3,V;V.PTCP;PRS,verb;inf - verb;pres - verb;imp,n;sg - verb;pprs - verb;subs - verb;ger,C
learning,learned,1_3,V;V.PTCP;PRS,1_1,V;PST,n;sg - verb;pprs - verb;subs - verb;ger,verb;pp - verb;past - adj;,C
learning,learn,1_3,V;V.PTCP;PRS,1_2,V;NFIN,n;sg - verb;pprs - verb;subs - verb;ger,verb;inf - verb;pres - verb;imp,C
drops,drop,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,n;sg - verb;inf - verb;pres - verb;imp,C
drop,drops,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
churches,church,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl,n;sg,C
church,churches,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg,n;pl,C
keys,key,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,adj; - n;sg - verb;inf - verb;pres - verb;imp,C
key,keys,1_2,V;NFIN,1_0,V;3;SG;PRS,adj; - n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
sides,sided,1_0,V;3;SG;PRS,1_1,V;PST,n;pl - verb;pres;p3;sg,verb;past - verb;pp,C
sides,side,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,adv; - n;sg - verb;inf - verb;pres - verb;imp,C
sided,sides,1_1,V;PST,1_0,V;3;SG;PRS,verb;past - verb;pp,n;pl - verb;pres;p3;sg,C
sided,side,1_1,V;PST,1_2,V;NFIN,verb;past - verb;pp,adv; - n;sg - verb;inf - verb;pres - verb;imp,C
side,sides,1_2,V;NFIN,1_0,V;3;SG;PRS,adv; - n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
side,sided,1_2,V;NFIN,1_1,V;PST,adv; - n;sg - verb;inf - verb;pres - verb;imp,verb;past - verb;pp,C
limits,limit,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,n;sg - verb;inf - verb;pres - verb;imp,C
limit,limits,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
administered,administer,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past,verb;inf - verb;pres - verb;imp,C
administer,administered,1_2,V;NFIN,1_1,V;PST,verb;inf - verb;pres - verb;imp,verb;pp - verb;past,C
twins,twin,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,n;sg - verb;inf - verb;pres - verb;imp,C
twin,twins,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
visits,visited,1_0,V;3;SG;PRS,1_1,V;PST,n;pl - verb;pres;p3;sg,verb;pp - verb;past,C
visits,visit,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,n;sg - verb;inf - verb;pres - verb;imp,C
visits,visiting,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,n;pl - verb;pres;p3;sg,verb;pprs - verb;subs - verb;ger,C
visited,visits,1_1,V;PST,1_0,V;3;SG;PRS,verb;pp - verb;past,n;pl - verb;pres;p3;sg,C
visited,visit,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past,n;sg - verb;inf - verb;pres - verb;imp,C
visited,visiting,1_1,V;PST,1_3,V;V.PTCP;PRS,verb;pp - verb;past,verb;pprs - verb;subs - verb;ger,C
