src word,tgt word,src slot,tgt slot
sum,sumt,1_0,1_0
sum,sums,1_0,1_13
sum,sumir,1_0,1_4
sumu,sum,1_17,1_0
sumu,sumu,1_17,1_17
sumu,sumum,1_17,1_2
sumu,suma,1_17,1_14
sumu,sumar,1_17,1_9
sumu,sumt,1_17,1_0
sumu,sums,1_17,1_13
sumu,sumir,1_17,1_4
sumum,sum,1_2,1_0
sumum,sumu,1_2,1_17
sumum,sumum,1_2,1_2
sumum,suma,1_2,1_14
sumum,sumar,1_2,1_9
sumum,sumt,1_2,1_0
sumum,sums,1_2,1_13
sumum,sumir,1_2,1_4
suma,sum,1_14,1_0
suma,sumu,1_14,1_17
suma,sumum,1_14,1_2
suma,suma,1_14,1_14
suma,sumar,1_14,1_9
suma,sumt,1_14,1_0
suma,sums,1_14,1_13
suma,sumir,1_14,1_4
sumar,sum,1_9,1_0
sumar,sumu,1_9,1_17
sumar,sumum,1_9,1_2
sumar,suma,1_9,1_14
sumar,sumar,1_9,1_9
sumar,sumt,1_9,1_0
sumar,sums,1_9,1_13
sumar,sumir,1_9,1_4
sumt,sum,1_0,1_0
sumt,sumu,1_0,1_17
sumt,sumum,1_0,1_2
sumt,suma,1_0,1_14
sumt,sumar,1_0,1_9
sumt,sumt,1_0,1_0
sumt,sums,1_0,1_13
sumt,sumir,1_0,1_4
sums,sum,1_13,1_0
sums,sumu,1_13,1_17
sums,sumum,1_13,1_2
sums,suma,1_13,1_14
sums,sumar,1_13,1_9
sums,sumt,1_13,1_0
sums,sums,1_13,1_13
sums,sumir,1_13,1_4
sumir,sum,1_4,1_0
sumir,sumu,1_4,1_17
sumir,sumum,1_4,1_2
sumir,suma,1_4,1_14
sumir,sumar,1_4,1_9
sumir,sumt,1_4,1_0
sumir,sums,1_4,1_13
sumir,sumir,1_4,1_4
útlista,útlista,1_14,1_14
útlista,útlistum,1_14,1_2
útlista,útlisti,1_14,1_7
útlistum,útlista,1_2,1_14
útlistum,útlistum,1_2,1_2
útlistum,útlisti,1_2,1_7
útlisti,útlista,1_7,1_14
útlisti,útlistum,1_7,1_2
útlisti,útlisti,1_7,1_7
ávöxt,ávöxt,1_0,1_0
ávöxt,ávöxtu,1_0,1_17
ávöxt,ávöxtunum,1_0,1_1
ávöxt,ávöxtur,1_0,1_12
ávöxt,ávöxturinn,1_0,1_16
ávöxt,ávöxtum,1_0,1_2
ávöxt,ávöxtinn,1_0,1_5
ávöxtu,ávöxt,1_17,1_0
ávöxtu,ávöxtu,1_17,1_17
ávöxtu,ávöxtunum,1_17,1_1
ávöxtu,ávöxtur,1_17,1_12
ávöxtu,ávöxturinn,1_17,1_16
ávöxtu,ávöxtum,1_17,1_2
ávöxtu,ávöxtinn,1_17,1_5
ávöxtunum,ávöxt,1_1,1_0
ávöxtunum,ávöxtu,1_1,1_17
ávöxtunum,ávöxtunum,1_1,1_1
ávöxtunum,ávöxtur,1_1,1_12
ávöxtunum,ávöxturinn,1_1,1_16
ávöxtunum,ávöxtum,1_1,1_2
ávöxtunum,ávöxtinn,1_1,1_5
ávöxtur,ávöxt,1_12,1_0
ávöxtur,ávöxtu,1_12,1_17
ávöxtur,ávöxtunum,1_12,1_1
ávöxtur,ávöxtur,1_12,1_12
ávöxtur,ávöxturinn,1_12,1_16
ávöxtur,ávöxtum,1_12,1_2
ávöxtur,ávöxtinn,1_12,1_5
ávöxturinn,ávöxt,1_16,1_0
ávöxturinn,ávöxtu,1_16,1_17
ávöxturinn,ávöxtunum,1_16,1_1
ávöxturinn,ávöxtur,1_16,1_12
ávöxturinn,ávöxturinn,1_16,1_16
ávöxturinn,ávöxtum,1_16,1_2
ávöxturinn,ávöxtinn,1_16,1_5
ávöxtum,ávöxt,1_2,1_0
ávöxtum,ávöxtu,1_2,1_17
ávöxtum,ávöxtunum,1_2,1_1
ávöxtum,ávöxtur,1_2,1_12
ávöxtum,ávöxturinn,1_2,1_16
ávöxtum,ávöxtum,1_2,1_2
ávöxtum,ávöxtinn,1_2,1_5
ávöxtinn,ávöxt,1_5,1_0
ávöxtinn,ávöxtu,1_5,1_17
ávöxtinn,ávöxtunum,1_5,1_1
ávöxtinn,ávöxtur,1_5,1_12
ávöxtinn,ávöxturinn,1_5,1_16
ávöxtinn,ávöxtum,1_5,1_2
ávöxtinn,ávöxtinn,1_5,1_5
vinstra,vinstra,1_14,1_14
vinstra,vinstri,1_14,1_7
vinstri,vinstra,1_7,1_14
vinstri,vinstri,1_7,1_7
þolgæði,þolgæði,1_7,1_7
þolgæði,þolgæðinu,1_7,1_10
þolgæði,þolgæðið,1_7,1_15
þolgæðinu,þolgæði,1_10,1_7
þolgæðinu,þolgæðinu,1_10,1_10
þolgæðinu,þolgæðið,1_10,1_15
þolgæðið,þolgæði,1_15,1_7
þolgæðið,þolgæðinu,1_15,1_10
þolgæðið,þolgæðið,1_15,1_15
Tímóteus,Tímóteus,1_0,1_0
Tímóteus,Tímóteusar,1_0,1_9
Tímóteusar,Tímóteus,1_9,1_0
Tímóteusar,Tímóteusar,1_9,1_9
Elí,Elí,1_0,1_0
Elí,Elía,1_0,1_14
Elía,Elí,1_14,1_0
Elía,Elía,1_14,1_14
auðæfa,auðæfa,1_14,1_14
auðæfa,auðæfum,1_14,1_2
auðæfum,auðæfa,1_2,1_14
auðæfum,auðæfum,1_2,1_2
verðugir,verðugir,1_4,1_4
verðugir,verðugur,1_4,1_12
verðugir,verðugt,1_4,1_0
verðugur,verðugir,1_12,1_4
verðugur,verðugur,1_12,1_12
verðugur,verðugt,1_12,1_0
verðugt,verðugir,1_0,1_4
verðugt,verðugur,1_0,1_12
verðugt,verðugt,1_0,1_0
safnaða,safnaða,1_14,1_14
safnaða,safnaðar,1_14,1_9
safnaðar,safnaða,1_9,1_14
safnaðar,safnaðar,1_9,1_9
eignast,eignast,1_19,1_19
Tak,Tak,1_0,1_0
Tak,Takið,1_0,1_15
Takið,Tak,1_15,1_0
Takið,Takið,1_15,1_15
sundi,sundi,1_7,1_7
sundi,sundur,1_7,1_12
sundur,sundi,1_12,1_7
sundur,sundur,1_12,1_12
Lýdía,Lýdía,1_14,1_14
Lýdía,Lýdíu,1_14,1_17
Lýdíu,Lýdía,1_17,1_14
Lýdíu,Lýdíu,1_17,1_17
fyrirgefning,fyrirgefning,1_0,1_0
fyrirgefning,fyrirgefningar,1_0,1_9
fyrirgefning,fyrirgefningu,1_0,1_17
fyrirgefningar,fyrirgefning,1_9,1_0
fyrirgefningar,fyrirgefningar,1_9,1_9
fyrirgefningar,fyrirgefningu,1_9,1_17
fyrirgefningu,fyrirgefning,1_17,1_0
fyrirgefningu,fyrirgefningar,1_17,1_9
fyrirgefningu,fyrirgefningu,1_17,1_17
vantrú,vantrú,1_0,1_0
vantrú,vantrúa,1_0,1_14
vantrú,vantrúaði,1_0,1_11
vantrú,vantrúar,1_0,1_9
vantrúa,vantrú,1_14,1_0
vantrúa,vantrúa,1_14,1_14
vantrúa,vantrúaði,1_14,1_11
vantrúa,vantrúar,1_14,1_9
vantrúaði,vantrú,1_11,1_0
vantrúaði,vantrúa,1_11,1_14
vantrúaði,vantrúaði,1_11,1_11
vantrúaði,vantrúar,1_11,1_9
vantrúar,vantrú,1_9,1_0
vantrúar,vantrúa,1_9,1_14
vantrúar,vantrúaði,1_9,1_11
vantrúar,vantrúar,1_9,1_9
fætt,fætt,1_0,1_0
fætt,fætur,1_0,1_12
fætur,fætt,1_12,1_0
fætur,fætur,1_12,1_12
hrundi,hrundi,1_7,1_7
hrundi,hrundu,1_7,1_17
hrundu,hrundi,1_17,1_7
hrundu,hrundu,1_17,1_17
gróðaveg,gróðaveg,1_0,1_0
gróðaveg,gróðavegur,1_0,1_12
gróðavegur,gróðaveg,1_12,1_0
gróðavegur,gróðavegur,1_12,1_12
fót,fót,1_0,1_0
fót,fótum,1_0,1_2
fót,fótunum,1_0,1_1
fót,fótur,1_0,1_12
fót,fóturinn,1_0,1_16
fót,fóta,1_0,1_14
fótum,fót,1_2,1_0
fótum,fótum,1_2,1_2
fótum,fótunum,1_2,1_1
fótum,fótur,1_2,1_12
fótum,fóturinn,1_2,1_16
fótum,fóta,1_2,1_14
fótunum,fót,1_1,1_0
fótunum,fótum,1_1,1_2
fótunum,fótunum,1_1,1_1
fótunum,fótur,1_1,1_12
fótunum,fóturinn,1_1,1_16
fótunum,fóta,1_1,1_14
fótur,fót,1_12,1_0
fótur,fótum,1_12,1_2
fótur,fótunum,1_12,1_1
fótur,fótur,1_12,1_12
fótur,fóturinn,1_12,1_16
fótur,fóta,1_12,1_14
fóturinn,fót,1_16,1_0
fóturinn,fótum,1_16,1_2
fóturinn,fótunum,1_16,1_1
fóturinn,fótur,1_16,1_12
fóturinn,fóturinn,1_16,1_16
fóturinn,fóta,1_16,1_14
fóta,fót,1_14,1_0
fóta,fótum,1_14,1_2
fóta,fótunum,1_14,1_1
fóta,fótur,1_14,1_12
fóta,fóturinn,1_14,1_16
fóta,fóta,1_14,1_14
herradómar,herradómar,1_9,1_9
herradómar,herradómi,1_9,1_7
herradómi,herradómar,1_7,1_9
herradómi,herradómi,1_7,1_7
hjúp,hjúp,1_0,1_0
hjúp,hjúpast,1_0,1_19
hjúpast,hjúp,1_19,1_0
hjúpast,hjúpast,1_19,1_19
Sel,Sel,1_0,1_0
Sel,Sela,1_0,1_14
Sela,Sel,1_14,1_0
Sela,Sela,1_14,1_14
saurlífismaður,saurlífismaður,1_12,1_12
saurlífismaður,saurlífismaðurinn,1_12,1_16
saurlífismaðurinn,saurlífismaður,1_16,1_12
saurlífismaðurinn,saurlífismaðurinn,1_16,1_16
gripið,gripið,1_15,1_15
gripið,gripu,1_15,1_17
gripu,gripið,1_17,1_15
gripu,gripu,1_17,1_17
Rúfusar,Rúfusar,1_9,1_9
Rúfusar,Rúfusi,1_9,1_7
Rúfusi,Rúfusar,1_7,1_9
Rúfusi,Rúfusi,1_7,1_7
lærður,lærður,1_12,1_12
lærður,lærðuð,1_12,1_18
lærðuð,lærður,1_18,1_12
lærðuð,lærðuð,1_18,1_18
auðgast,auðgast,1_19,1_19
auðgast,auðgum,1_19,1_2
auðgast,auðgi,1_19,1_7
auðgum,auðgast,1_2,1_19
auðgum,auðgum,1_2,1_2
auðgum,auðgi,1_2,1_7
auðgi,auðgast,1_7,1_19
auðgi,auðgum,1_7,1_2
auðgi,auðgi,1_7,1_7
endurreisa,endurreisa,1_14,1_14
endurreisa,endurreisir,1_14,1_4
endurreisir,endurreisa,1_4,1_14
endurreisir,endurreisir,1_4,1_4
raun,raun,1_0,1_0
raun,raunum,1_0,1_2
raun,raunir,1_0,1_4
raunum,raun,1_2,1_0
raunum,raunum,1_2,1_2
raunum,raunir,1_2,1_4
raunir,raun,1_4,1_0
raunir,raunum,1_4,1_2
raunir,raunir,1_4,1_4
fagnaðarerindi,fagnaðarerindi,1_7,1_7
fagnaðarerindi,fagnaðarerindinu,1_7,1_10
fagnaðarerindi,fagnaðarerindið,1_7,1_15
fagnaðarerindinu,fagnaðarerindi,1_10,1_7
fagnaðarerindinu,fagnaðarerindinu,1_10,1_10
fagnaðarerindinu,fagnaðarerindið,1_10,1_15
fagnaðarerindið,fagnaðarerindi,1_15,1_7
fagnaðarerindið,fagnaðarerindinu,1_15,1_10
fagnaðarerindið,fagnaðarerindið,1_15,1_15
söfnuði,söfnuði,1_7,1_7
söfnuði,söfnuður,1_7,1_12
söfnuði,söfnuðurinn,1_7,1_16
söfnuði,söfnuðunum,1_7,1_1
söfnuði,söfnuðum,1_7,1_2
söfnuði,söfnuðinn,1_7,1_5
söfnuði,söfnuðir,1_7,1_4
söfnuður,söfnuði,1_12,1_7
söfnuður,söfnuður,1_12,1_12
söfnuður,söfnuðurinn,1_12,1_16
söfnuður,söfnuðunum,1_12,1_1
söfnuður,söfnuðum,1_12,1_2
söfnuður,söfnuðinn,1_12,1_5
söfnuður,söfnuðir,1_12,1_4
söfnuðurinn,söfnuði,1_16,1_7
söfnuðurinn,söfnuður,1_16,1_12
söfnuðurinn,söfnuðurinn,1_16,1_16
söfnuðurinn,söfnuðunum,1_16,1_1
söfnuðurinn,söfnuðum,1_16,1_2
söfnuðurinn,söfnuðinn,1_16,1_5
söfnuðurinn,söfnuðir,1_16,1_4
söfnuðunum,söfnuði,1_1,1_7
söfnuðunum,söfnuður,1_1,1_12
söfnuðunum,söfnuðurinn,1_1,1_16
söfnuðunum,söfnuðunum,1_1,1_1
söfnuðunum,söfnuðum,1_1,1_2
söfnuðunum,söfnuðinn,1_1,1_5
söfnuðunum,söfnuðir,1_1,1_4
söfnuðum,söfnuði,1_2,1_7
söfnuðum,söfnuður,1_2,1_12
söfnuðum,söfnuðurinn,1_2,1_16
söfnuðum,söfnuðunum,1_2,1_1
söfnuðum,söfnuðum,1_2,1_2
söfnuðum,söfnuðinn,1_2,1_5
söfnuðum,söfnuðir,1_2,1_4
söfnuðinn,söfnuði,1_5,1_7
söfnuðinn,söfnuður,1_5,1_12
söfnuðinn,söfnuðurinn,1_5,1_16
söfnuðinn,söfnuðunum,1_5,1_1
söfnuðinn,söfnuðum,1_5,1_2
söfnuðinn,söfnuðinn,1_5,1_5
söfnuðinn,söfnuðir,1_5,1_4
söfnuðir,söfnuði,1_4,1_7
söfnuðir,söfnuður,1_4,1_12
söfnuðir,söfnuðurinn,1_4,1_16
söfnuðir,söfnuðunum,1_4,1_1
söfnuðir,söfnuðum,1_4,1_2
söfnuðir,söfnuðinn,1_4,1_5
söfnuðir,söfnuðir,1_4,1_4
afvegaleiða,afvegaleiða,1_14,1_14
afvegaleiða,afvegaleiðir,1_14,1_4
afvegaleiðir,afvegaleiða,1_4,1_14
afvegaleiðir,afvegaleiðir,1_4,1_4
óforgengilegan,óforgengilegan,1_3,1_3
óforgengilegan,óforgengilegir,1_3,1_4
óforgengilegan,óforgengilegt,1_3,1_0
óforgengilegan,óforgengilegu,1_3,1_17
óforgengilegan,óforgengilegum,1_3,1_2
óforgengilegir,óforgengilegan,1_4,1_3
óforgengilegir,óforgengilegir,1_4,1_4
óforgengilegir,óforgengilegt,1_4,1_0
óforgengilegir,óforgengilegu,1_4,1_17
óforgengilegir,óforgengilegum,1_4,1_2
óforgengilegt,óforgengilegan,1_0,1_3
óforgengilegt,óforgengilegir,1_0,1_4
óforgengilegt,óforgengilegt,1_0,1_0
óforgengilegt,óforgengilegu,1_0,1_17
óforgengilegt,óforgengilegum,1_0,1_2
óforgengilegu,óforgengilegan,1_17,1_3
óforgengilegu,óforgengilegir,1_17,1_4
óforgengilegu,óforgengilegt,1_17,1_0
óforgengilegu,óforgengilegu,1_17,1_17
óforgengilegu,óforgengilegum,1_17,1_2
óforgengilegum,óforgengilegan,1_2,1_3
óforgengilegum,óforgengilegir,1_2,1_4
óforgengilegum,óforgengilegt,1_2,1_0
óforgengilegum,óforgengilegu,1_2,1_17
óforgengilegum,óforgengilegum,1_2,1_2
tungli,tungli,1_7,1_7
tungli,tungls,1_7,1_13
tungli,tunglið,1_7,1_15
tungls,tungli,1_13,1_7
tungls,tungls,1_13,1_13
tungls,tunglið,1_13,1_15
tunglið,tungli,1_15,1_7
tunglið,tungls,1_15,1_13
tunglið,tunglið,1_15,1_15
sátt,sátt,1_0,1_0
sátt,sátta,1_0,1_14
sátt,sáttum,1_0,1_2
sátta,sátt,1_14,1_0
sátta,sátta,1_14,1_14
sátta,sáttum,1_14,1_2
sáttum,sátt,1_2,1_0
sáttum,sátta,1_2,1_14
sáttum,sáttum,1_2,1_2
læt,læt,1_0,1_0
læt,lætur,1_0,1_12
lætur,læt,1_12,1_0
lætur,lætur,1_12,1_12
sauða,sauða,1_14,1_14
sauða,sauði,1_14,1_7
sauða,sauðinn,1_14,1_5
sauða,sauðir,1_14,1_4
sauða,sauður,1_14,1_12
sauði,sauða,1_7,1_14
sauði,sauði,1_7,1_7
sauði,sauðinn,1_7,1_5
sauði,sauðir,1_7,1_4
sauði,sauður,1_7,1_12
sauðinn,sauða,1_5,1_14
sauðinn,sauði,1_5,1_7
sauðinn,sauðinn,1_5,1_5
sauðinn,sauðir,1_5,1_4
sauðinn,sauður,1_5,1_12
sauðir,sauða,1_4,1_14
sauðir,sauði,1_4,1_7
sauðir,sauðinn,1_4,1_5
sauðir,sauðir,1_4,1_4
sauðir,sauður,1_4,1_12
sauður,sauða,1_12,1_14
sauður,sauði,1_12,1_7
sauður,sauðinn,1_12,1_5
sauður,sauðir,1_12,1_4
sauður,sauður,1_12,1_12
kollvarpa,kollvarpa,1_14,1_14
kollvarpa,kollvarpast,1_14,1_19
kollvarpast,kollvarpa,1_19,1_14
kollvarpast,kollvarpast,1_19,1_19
umskurn,umskurn,1_0,1_0
umskurn,umskurnin,1_0,1_6
umskurnin,umskurn,1_6,1_0
umskurnin,umskurnin,1_6,1_6
hór,hór,1_0,1_0
hór,hórast,1_0,1_19
hórast,hór,1_19,1_0
hórast,hórast,1_19,1_19
sundurþykki,sundurþykki,1_7,1_7
sundurþykki,sundurþykkir,1_7,1_4
sundurþykki,sundurþykkur,1_7,1_12
sundurþykki,sundurþykkt,1_7,1_0
sundurþykkir,sundurþykki,1_4,1_7
sundurþykkir,sundurþykkir,1_4,1_4
sundurþykkir,sundurþykkur,1_4,1_12
sundurþykkir,sundurþykkt,1_4,1_0
sundurþykkur,sundurþykki,1_12,1_7
sundurþykkur,sundurþykkir,1_12,1_4
sundurþykkur,sundurþykkur,1_12,1_12
sundurþykkur,sundurþykkt,1_12,1_0
sundurþykkt,sundurþykki,1_0,1_7
sundurþykkt,sundurþykkir,1_0,1_4
sundurþykkt,sundurþykkur,1_0,1_12
sundurþykkt,sundurþykkt,1_0,1_0
smíð,smíð,1_0,1_0
smíð,smíðaði,1_0,1_11
smíð,smíði,1_0,1_7
smíð,smíðum,1_0,1_2
smíðaði,smíð,1_11,1_0
smíðaði,smíðaði,1_11,1_11
smíðaði,smíði,1_11,1_7
smíðaði,smíðum,1_11,1_2
smíði,smíð,1_7,1_0
smíði,smíðaði,1_7,1_11
smíði,smíði,1_7,1_7
smíði,smíðum,1_7,1_2
smíðum,smíð,1_2,1_0
smíðum,smíðaði,1_2,1_11
smíðum,smíði,1_2,1_7
smíðum,smíðum,1_2,1_2
betla,betla,1_14,1_14
betla,betlaði,1_14,1_11
betlaði,betla,1_11,1_14
betlaði,betlaði,1_11,1_11
svört,svört,1_0,1_0
svört,svörum,1_0,1_2
svörum,svört,1_2,1_0
svörum,svörum,1_2,1_2
staf,staf,1_0,1_0
staf,stafur,1_0,1_12
stafur,staf,1_12,1_0
stafur,stafur,1_12,1_12
mund,mund,1_0,1_0
mund,mundir,1_0,1_4
mund,munduð,1_0,1_18
mund,mundum,1_0,1_2
mundir,mund,1_4,1_0
mundir,mundir,1_4,1_4
mundir,munduð,1_4,1_18
mundir,mundum,1_4,1_2
munduð,mund,1_18,1_0
munduð,mundir,1_18,1_4
munduð,munduð,1_18,1_18
munduð,mundum,1_18,1_2
mundum,mund,1_2,1_0
mundum,mundir,1_2,1_4
mundum,munduð,1_2,1_18
mundum,mundum,1_2,1_2
alvalda,alvalda,1_14,1_14
alvalda,alvaldi,1_14,1_7
alvalda,alvaldur,1_14,1_12
alvaldi,alvalda,1_7,1_14
alvaldi,alvaldi,1_7,1_7
alvaldi,alvaldur,1_7,1_12
alvaldur,alvalda,1_12,1_14
alvaldur,alvaldi,1_12,1_7
alvaldur,alvaldur,1_12,1_12
hræsna,hræsna,1_14,1_14
hræsna,hræsni,1_14,1_7
hræsna,hræsnin,1_14,1_6
hræsni,hræsna,1_7,1_14
hræsni,hræsni,1_7,1_7
hræsni,hræsnin,1_7,1_6
hræsnin,hræsna,1_6,1_14
hræsnin,hræsni,1_6,1_7
hræsnin,hræsnin,1_6,1_6
sísta,sísta,1_14,1_14
sísta,sístur,1_14,1_12
sístur,sísta,1_12,1_14
sístur,sístur,1_12,1_12
hveitikorn,hveitikorn,1_0,1_0
hveitikorn,hveitikornið,1_0,1_15
hveitikornið,hveitikorn,1_15,1_0
hveitikornið,hveitikornið,1_15,1_15
kenn,kenn,1_0,1_0
kenn,kenna,1_0,1_14
kenn,kenni,1_0,1_7
kenn,kennir,1_0,1_4
kenn,kennum,1_0,1_2
kenn,kennt,1_0,1_0
kenna,kenn,1_14,1_0
kenna,kenna,1_14,1_14
kenna,kenni,1_14,1_7
kenna,kennir,1_14,1_4
kenna,kennum,1_14,1_2
kenna,kennt,1_14,1_0
kenni,kenn,1_7,1_0
kenni,kenna,1_7,1_14
kenni,kenni,1_7,1_7
kenni,kennir,1_7,1_4
kenni,kennum,1_7,1_2
kenni,kennt,1_7,1_0
kennir,kenn,1_4,1_0
kennir,kenna,1_4,1_14
kennir,kenni,1_4,1_7
kennir,kennir,1_4,1_4
kennir,kennum,1_4,1_2
kennir,kennt,1_4,1_0
kennum,kenn,1_2,1_0
kennum,kenna,1_2,1_14
kennum,kenni,1_2,1_7
kennum,kennir,1_2,1_4
kennum,kennum,1_2,1_2
kennum,kennt,1_2,1_0
kennt,kenn,1_0,1_0
kennt,kenna,1_0,1_14
kennt,kenni,1_0,1_7
kennt,kennir,1_0,1_4
kennt,kennum,1_0,1_2
kennt,kennt,1_0,1_0
óguðlega,óguðlega,1_14,1_14
óguðlega,óguðlegi,1_14,1_7
óguðlega,óguðlegir,1_14,1_4
óguðlega,óguðlegan,1_14,1_3
óguðlega,óguðlegu,1_14,1_17
óguðlega,óguðlegum,1_14,1_2
óguðlegi,óguðlega,1_7,1_14
óguðlegi,óguðlegi,1_7,1_7
óguðlegi,óguðlegir,1_7,1_4
óguðlegi,óguðlegan,1_7,1_3
óguðlegi,óguðlegu,1_7,1_17
óguðlegi,óguðlegum,1_7,1_2
óguðlegir,óguðlega,1_4,1_14
óguðlegir,óguðlegi,1_4,1_7
óguðlegir,óguðlegir,1_4,1_4
óguðlegir,óguðlegan,1_4,1_3
óguðlegir,óguðlegu,1_4,1_17
óguðlegir,óguðlegum,1_4,1_2
óguðlegan,óguðlega,1_3,1_14
óguðlegan,óguðlegi,1_3,1_7
óguðlegan,óguðlegir,1_3,1_4
óguðlegan,óguðlegan,1_3,1_3
óguðlegan,óguðlegu,1_3,1_17
óguðlegan,óguðlegum,1_3,1_2
óguðlegu,óguðlega,1_17,1_14
óguðlegu,óguðlegi,1_17,1_7
óguðlegu,óguðlegir,1_17,1_4
óguðlegu,óguðlegan,1_17,1_3
óguðlegu,óguðlegu,1_17,1_17
óguðlegu,óguðlegum,1_17,1_2
óguðlegum,óguðlega,1_2,1_14
óguðlegum,óguðlegi,1_2,1_7
óguðlegum,óguðlegir,1_2,1_4
óguðlegum,óguðlegan,1_2,1_3
óguðlegum,óguðlegu,1_2,1_17
óguðlegum,óguðlegum,1_2,1_2
skilning,skilning,1_0,1_0
skilning,skilningur,1_0,1_12
skilning,skilningi,1_0,1_7
skilningur,skilning,1_12,1_0
skilningur,skilningur,1_12,1_12
skilningur,skilningi,1_12,1_7
skilningi,skilning,1_7,1_0
skilningi,skilningur,1_7,1_12
skilningi,skilningi,1_7,1_7
kunnugt,kunnugt,1_0,1_0
kunnugt,kunnugur,1_0,1_12
kunnugur,kunnugt,1_12,1_0
kunnugur,kunnugur,1_12,1_12
sæta,sæta,1_14,1_14
sæta,sætt,1_14,1_0
sæta,sætum,1_14,1_2
sæta,sæti,1_14,1_7
sæta,sætir,1_14,1_4
sætt,sæta,1_0,1_14
sætt,sætt,1_0,1_0
sætt,sætum,1_0,1_2
sætt,sæti,1_0,1_7
sætt,sætir,1_0,1_4
sætum,sæta,1_2,1_14
sætum,sætt,1_2,1_0
sætum,sætum,1_2,1_2
sætum,sæti,1_2,1_7
sætum,sætir,1_2,1_4
sæti,sæta,1_7,1_14
sæti,sætt,1_7,1_0
sæti,sætum,1_7,1_2
sæti,sæti,1_7,1_7
sæti,sætir,1_7,1_4
sætir,sæta,1_4,1_14
sætir,sætt,1_4,1_0
sætir,sætum,1_4,1_2
sætir,sæti,1_4,1_7
sætir,sætir,1_4,1_4
reynd,reynd,1_0,1_0
reynd,reyndir,1_0,1_4
reynd,reyndur,1_0,1_12
reynd,reyndar,1_0,1_9
reyndir,reynd,1_4,1_0
reyndir,reyndir,1_4,1_4
reyndir,reyndur,1_4,1_12
reyndir,reyndar,1_4,1_9
reyndur,reynd,1_12,1_0
reyndur,reyndir,1_12,1_4
reyndur,reyndur,1_12,1_12
reyndur,reyndar,1_12,1_9
reyndar,reynd,1_9,1_0
reyndar,reyndir,1_9,1_4
reyndar,reyndur,1_9,1_12
reyndar,reyndar,1_9,1_9
Heil,Heil,1_0,1_0
Heil,Heilar,1_0,1_9
Heilar,Heil,1_9,1_0
Heilar,Heilar,1_9,1_9
hennar,hennar,1_9,1_9
hennar,henni,1_9,1_7
henni,hennar,1_7,1_9
henni,henni,1_7,1_7
spámanna,spámanna,1_14,1_14
spámanna,spámanni,1_14,1_7
spámanna,spámanns,1_14,1_13
spámanni,spámanna,1_7,1_14
spámanni,spámanni,1_7,1_7
spámanni,spámanns,1_7,1_13
spámanns,spámanna,1_13,1_14
spámanns,spámanni,1_13,1_7
spámanns,spámanns,1_13,1_13
eilífa,eilífa,1_14,1_14
eilífa,eilíft,1_14,1_0
eilífa,eilífar,1_14,1_9
eilífa,eilífan,1_14,1_3
eilífa,eilífu,1_14,1_17
eilífa,eilífum,1_14,1_2
eilífa,eilífur,1_14,1_12
eilífa,eilífi,1_14,1_7
eilífa,eilífs,1_14,1_13
eilíft,eilífa,1_0,1_14
eilíft,eilíft,1_0,1_0
eilíft,eilífar,1_0,1_9
eilíft,eilífan,1_0,1_3
eilíft,eilífu,1_0,1_17
eilíft,eilífum,1_0,1_2
eilíft,eilífur,1_0,1_12
eilíft,eilífi,1_0,1_7
eilíft,eilífs,1_0,1_13
eilífar,eilífa,1_9,1_14
eilífar,eilíft,1_9,1_0
eilífar,eilífar,1_9,1_9
eilífar,eilífan,1_9,1_3
eilífar,eilífu,1_9,1_17
eilífar,eilífum,1_9,1_2
eilífar,eilífur,1_9,1_12
eilífar,eilífi,1_9,1_7
eilífar,eilífs,1_9,1_13
eilífan,eilífa,1_3,1_14
eilífan,eilíft,1_3,1_0
eilífan,eilífar,1_3,1_9
eilífan,eilífan,1_3,1_3
eilífan,eilífu,1_3,1_17
eilífan,eilífum,1_3,1_2
eilífan,eilífur,1_3,1_12
eilífan,eilífi,1_3,1_7
eilífan,eilífs,1_3,1_13
eilífu,eilífa,1_17,1_14
eilífu,eilíft,1_17,1_0
eilífu,eilífar,1_17,1_9
eilífu,eilífan,1_17,1_3
eilífu,eilífu,1_17,1_17
eilífu,eilífum,1_17,1_2
eilífu,eilífur,1_17,1_12
eilífu,eilífi,1_17,1_7
eilífu,eilífs,1_17,1_13
eilífum,eilífa,1_2,1_14
eilífum,eilíft,1_2,1_0
eilífum,eilífar,1_2,1_9
eilífum,eilífan,1_2,1_3
eilífum,eilífu,1_2,1_17
eilífum,eilífum,1_2,1_2
eilífum,eilífur,1_2,1_12
eilífum,eilífi,1_2,1_7
eilífum,eilífs,1_2,1_13
eilífur,eilífa,1_12,1_14
eilífur,eilíft,1_12,1_0
eilífur,eilífar,1_12,1_9
eilífur,eilífan,1_12,1_3
eilífur,eilífu,1_12,1_17
eilífur,eilífum,1_12,1_2
eilífur,eilífur,1_12,1_12
eilífur,eilífi,1_12,1_7
eilífur,eilífs,1_12,1_13
eilífi,eilífa,1_7,1_14
eilífi,eilíft,1_7,1_0
eilífi,eilífar,1_7,1_9
eilífi,eilífan,1_7,1_3
eilífi,eilífu,1_7,1_17
eilífi,eilífum,1_7,1_2
eilífi,eilífur,1_7,1_12
eilífi,eilífi,1_7,1_7
eilífi,eilífs,1_7,1_13
eilífs,eilífa,1_13,1_14
