src word,tgt word,src slot,tgt slot
smädat,smädare,2_5,2_1
smädat,smädad,2_5,2_3
smädat,smädade,2_5,2_11
smädat,smädande,2_5,2_8
smädat,smädat,2_5,2_5
upprätt,upprätt,2_2,2_2
upprätt,upprätta,2_2,2_12
upprätt,upprättad,2_2,2_3
upprätt,upprättade,2_2,2_11
upprätt,upprättades,2_2,2_10
upprätt,upprättar,2_2,2_9
upprätt,upprättat,2_2,2_5
upprätt,upprättelse,2_2,2_6
upprätta,upprätt,2_12,2_2
upprätta,upprätta,2_12,2_12
upprätta,upprättad,2_12,2_3
upprätta,upprättade,2_12,2_11
upprätta,upprättades,2_12,2_10
upprätta,upprättar,2_12,2_9
upprätta,upprättat,2_12,2_5
upprätta,upprättelse,2_12,2_6
upprättad,upprätt,2_3,2_2
upprättad,upprätta,2_3,2_12
upprättad,upprättad,2_3,2_3
upprättad,upprättade,2_3,2_11
upprättad,upprättades,2_3,2_10
upprättad,upprättar,2_3,2_9
upprättad,upprättat,2_3,2_5
upprättad,upprättelse,2_3,2_6
upprättade,upprätt,2_11,2_2
upprättade,upprätta,2_11,2_12
upprättade,upprättad,2_11,2_3
upprättade,upprättade,2_11,2_11
upprättade,upprättades,2_11,2_10
upprättade,upprättar,2_11,2_9
upprättade,upprättat,2_11,2_5
upprättade,upprättelse,2_11,2_6
upprättades,upprätt,2_10,2_2
upprättades,upprätta,2_10,2_12
upprättades,upprättad,2_10,2_3
upprättades,upprättade,2_10,2_11
upprättades,upprättades,2_10,2_10
upprättades,upprättar,2_10,2_9
upprättades,upprättat,2_10,2_5
upprättades,upprättelse,2_10,2_6
upprättar,upprätt,2_9,2_2
upprättar,upprätta,2_9,2_12
upprättar,upprättad,2_9,2_3
upprättar,upprättade,2_9,2_11
upprättar,upprättades,2_9,2_10
upprättar,upprättar,2_9,2_9
upprättar,upprättat,2_9,2_5
upprättar,upprättelse,2_9,2_6
upprättat,upprätt,2_5,2_2
upprättat,upprätta,2_5,2_12
upprättat,upprättad,2_5,2_3
upprättat,upprättade,2_5,2_11
upprättat,upprättades,2_5,2_10
upprättat,upprättar,2_5,2_9
upprättat,upprättat,2_5,2_5
upprättat,upprättelse,2_5,2_6
upprättelse,upprätt,2_6,2_2
upprättelse,upprätta,2_6,2_12
upprättelse,upprättad,2_6,2_3
upprättelse,upprättade,2_6,2_11
upprättelse,upprättades,2_6,2_10
upprättelse,upprättar,2_6,2_9
upprättelse,upprättat,2_6,2_5
upprättelse,upprättelse,2_6,2_6
tukt,tukt,2_2,2_2
tukt,tukta,2_2,2_12
tukt,tuktan,2_2,2_2
tukt,tuktad,2_2,2_3
tukt,tuktade,2_2,2_11
tukt,tuktas,2_2,2_7
tukt,tuktat,2_2,2_5
tukt,tuktar,2_2,2_9
tukta,tukt,2_12,2_2
tukta,tukta,2_12,2_12
tukta,tuktan,2_12,2_2
tukta,tuktad,2_12,2_3
tukta,tuktade,2_12,2_11
tukta,tuktas,2_12,2_7
tukta,tuktat,2_12,2_5
tukta,tuktar,2_12,2_9
tuktan,tukt,2_2,2_2
tuktan,tukta,2_2,2_12
tuktan,tuktan,2_2,2_2
tuktan,tuktad,2_2,2_3
tuktan,tuktade,2_2,2_11
tuktan,tuktas,2_2,2_7
tuktan,tuktat,2_2,2_5
tuktan,tuktar,2_2,2_9
tuktad,tukt,2_3,2_2
tuktad,tukta,2_3,2_12
tuktad,tuktan,2_3,2_2
tuktad,tuktad,2_3,2_3
tuktad,tuktade,2_3,2_11
tuktad,tuktas,2_3,2_7
tuktad,tuktat,2_3,2_5
tuktad,tuktar,2_3,2_9
tuktade,tukt,2_11,2_2
tuktade,tukta,2_11,2_12
tuktade,tuktan,2_11,2_2
tuktade,tuktad,2_11,2_3
tuktade,tuktade,2_11,2_11
tuktade,tuktas,2_11,2_7
tuktade,tuktat,2_11,2_5
tuktade,tuktar,2_11,2_9
tuktas,tukt,2_7,2_2
tuktas,tukta,2_7,2_12
tuktas,tuktan,2_7,2_2
tuktas,tuktad,2_7,2_3
tuktas,tuktade,2_7,2_11
tuktas,tuktas,2_7,2_7
tuktas,tuktat,2_7,2_5
tuktas,tuktar,2_7,2_9
tuktat,tukt,2_5,2_2
tuktat,tukta,2_5,2_12
tuktat,tuktan,2_5,2_2
tuktat,tuktad,2_5,2_3
tuktat,tuktade,2_5,2_11
tuktat,tuktas,2_5,2_7
tuktat,tuktat,2_5,2_5
tuktat,tuktar,2_5,2_9
tuktar,tukt,2_9,2_2
tuktar,tukta,2_9,2_12
tuktar,tuktan,2_9,2_2
tuktar,tuktad,2_9,2_3
tuktar,tuktade,2_9,2_11
tuktar,tuktas,2_9,2_7
tuktar,tuktat,2_9,2_5
tuktar,tuktar,2_9,2_9
neka,neka,2_12,2_12
neka,nekar,2_12,2_9
neka,nekade,2_12,2_11
nekar,neka,2_9,2_12
nekar,nekar,2_9,2_9
nekar,nekade,2_9,2_11
nekade,neka,2_11,2_12
nekade,nekar,2_11,2_9
nekade,nekade,2_11,2_11
skymfad,skymfad,2_3,2_3
skymfad,skymfade,2_3,2_11
skymfad,skymfar,2_3,2_9
skymfad,skymfen,2_3,2_14
skymfade,skymfad,2_11,2_3
skymfade,skymfade,2_11,2_11
skymfade,skymfar,2_11,2_9
skymfade,skymfen,2_11,2_14
skymfar,skymfad,2_9,2_3
skymfar,skymfade,2_9,2_11
skymfar,skymfar,2_9,2_9
skymfar,skymfen,2_9,2_14
skymfen,skymfad,2_14,2_3
skymfen,skymfade,2_14,2_11
skymfen,skymfar,2_14,2_9
skymfen,skymfen,2_14,2_14
straff,straff,2_2,2_2
straff,straffe,2_2,2_15
straff,straffet,2_2,2_4
straff,straffa,2_2,2_12
straff,straffar,2_2,2_9
straff,straffas,2_2,2_7
straff,straffad,2_2,2_3
straff,straffade,2_2,2_11
straffe,straff,2_15,2_2
straffe,straffe,2_15,2_15
straffe,straffet,2_15,2_4
straffe,straffa,2_15,2_12
straffe,straffar,2_15,2_9
straffe,straffas,2_15,2_7
straffe,straffad,2_15,2_3
straffe,straffade,2_15,2_11
straffet,straff,2_4,2_2
straffet,straffe,2_4,2_15
straffet,straffet,2_4,2_4
straffet,straffa,2_4,2_12
straffet,straffar,2_4,2_9
straffet,straffas,2_4,2_7
straffet,straffad,2_4,2_3
straffet,straffade,2_4,2_11
straffa,straff,2_12,2_2
straffa,straffe,2_12,2_15
straffa,straffet,2_12,2_4
straffa,straffa,2_12,2_12
straffa,straffar,2_12,2_9
straffa,straffas,2_12,2_7
straffa,straffad,2_12,2_3
straffa,straffade,2_12,2_11
straffar,straff,2_9,2_2
straffar,straffe,2_9,2_15
straffar,straffet,2_9,2_4
straffar,straffa,2_9,2_12
straffar,straffar,2_9,2_9
straffar,straffas,2_9,2_7
straffar,straffad,2_9,2_3
straffar,straffade,2_9,2_11
straffas,straff,2_7,2_2
straffas,straffe,2_7,2_15
straffas,straffet,2_7,2_4
straffas,straffa,2_7,2_12
straffas,straffar,2_7,2_9
straffas,straffas,2_7,2_7
straffas,straffad,2_7,2_3
straffas,straffade,2_7,2_11
straffad,straff,2_3,2_2
straffad,straffe,2_3,2_15
straffad,straffet,2_3,2_4
straffad,straffa,2_3,2_12
straffad,straffar,2_3,2_9
straffad,straffas,2_3,2_7
straffad,straffad,2_3,2_3
straffad,straffade,2_3,2_11
straffade,straff,2_11,2_2
straffade,straffe,2_11,2_15
straffade,straffet,2_11,2_4
straffade,straffa,2_11,2_12
straffade,straffar,2_11,2_9
straffade,straffas,2_11,2_7
straffade,straffad,2_11,2_3
straffade,straffade,2_11,2_11
betunga,betunga,2_12,2_12
betunga,betungas,2_12,2_7
betunga,betungat,2_12,2_5
betunga,betungade,2_12,2_11
betungas,betunga,2_7,2_12
betungas,betungas,2_7,2_7
betungas,betungat,2_7,2_5
betungas,betungade,2_7,2_11
betungat,betunga,2_5,2_12
betungat,betungas,2_5,2_7
betungat,betungat,2_5,2_5
betungat,betungade,2_5,2_11
betungade,betunga,2_11,2_12
betungade,betungas,2_11,2_7
betungade,betungat,2_11,2_5
betungade,betungade,2_11,2_11
Ba,Ba,2_12,2_12
Ba,Bat,2_12,2_5
Bat,Ba,2_5,2_12
Bat,Bat,2_5,2_5
förnya,förnya,2_12,2_12
förnya,förnyas,2_12,2_7
förnya,förnyar,2_12,2_9
förnya,förnyelse,2_12,2_6
förnyas,förnya,2_7,2_12
förnyas,förnyas,2_7,2_7
förnyas,förnyar,2_7,2_9
förnyas,förnyelse,2_7,2_6
förnyar,förnya,2_9,2_12
förnyar,förnyas,2_9,2_7
förnyar,förnyar,2_9,2_9
förnyar,förnyelse,2_9,2_6
förnyelse,förnya,2_6,2_12
förnyelse,förnyas,2_6,2_7
förnyelse,förnyar,2_6,2_9
förnyelse,förnyelse,2_6,2_6
pläga,pläga,2_12,2_12
pläga,plägat,2_12,2_5
pläga,plägar,2_12,2_9
pläga,plägade,2_12,2_11
plägat,pläga,2_5,2_12
plägat,plägat,2_5,2_5
plägat,plägar,2_5,2_9
plägat,plägade,2_5,2_11
plägar,pläga,2_9,2_12
plägar,plägat,2_9,2_5
plägar,plägar,2_9,2_9
plägar,plägade,2_9,2_11
plägade,pläga,2_11,2_12
plägade,plägat,2_11,2_5
plägade,plägar,2_11,2_9
plägade,plägade,2_11,2_11
innästla,innästla,2_12,2_12
innästla,innästlat,2_12,2_5
innästlat,innästla,2_5,2_12
innästlat,innästlat,2_5,2_5
utvidga,utvidga,2_12,2_12
utvidga,utvidgar,2_12,2_9
utvidga,utvidgade,2_12,2_11
utvidga,utvidgat,2_12,2_5
utvidga,utvidge,2_12,2_15
utvidgar,utvidga,2_9,2_12
utvidgar,utvidgar,2_9,2_9
utvidgar,utvidgade,2_9,2_11
utvidgar,utvidgat,2_9,2_5
utvidgar,utvidge,2_9,2_15
utvidgade,utvidga,2_11,2_12
utvidgade,utvidgar,2_11,2_9
utvidgade,utvidgade,2_11,2_11
utvidgade,utvidgat,2_11,2_5
utvidgade,utvidge,2_11,2_15
utvidgat,utvidga,2_5,2_12
utvidgat,utvidgar,2_5,2_9
utvidgat,utvidgade,2_5,2_11
utvidgat,utvidgat,2_5,2_5
utvidgat,utvidge,2_5,2_15
utvidge,utvidga,2_15,2_12
utvidge,utvidgar,2_15,2_9
utvidge,utvidgade,2_15,2_11
utvidge,utvidgat,2_15,2_5
utvidge,utvidge,2_15,2_15
tillaga,tillaga,2_12,2_12
tillaga,tillagat,2_12,2_5
tillaga,tillagar,2_12,2_9
tillagat,tillaga,2_5,2_12
tillagat,tillagat,2_5,2_5
tillagat,tillagar,2_5,2_9
tillagar,tillaga,2_9,2_12
tillagar,tillagat,2_9,2_5
tillagar,tillagar,2_9,2_9
ring,ring,2_2,2_2
ring,ringe,2_2,2_15
ring,ringen,2_2,2_14
ring,ringa,2_2,2_12
ring,ringar,2_2,2_9
ring,ringarna,2_2,2_13
ring,ringare,2_2,2_1
ring,ringas,2_2,2_7
ringe,ring,2_15,2_2
ringe,ringe,2_15,2_15
ringe,ringen,2_15,2_14
ringe,ringa,2_15,2_12
ringe,ringar,2_15,2_9
ringe,ringarna,2_15,2_13
ringe,ringare,2_15,2_1
ringe,ringas,2_15,2_7
ringen,ring,2_14,2_2
ringen,ringe,2_14,2_15
ringen,ringen,2_14,2_14
ringen,ringa,2_14,2_12
ringen,ringar,2_14,2_9
ringen,ringarna,2_14,2_13
ringen,ringare,2_14,2_1
ringen,ringas,2_14,2_7
ringa,ring,2_12,2_2
ringa,ringe,2_12,2_15
ringa,ringen,2_12,2_14
ringa,ringa,2_12,2_12
ringa,ringar,2_12,2_9
ringa,ringarna,2_12,2_13
ringa,ringare,2_12,2_1
ringa,ringas,2_12,2_7
ringar,ring,2_9,2_2
ringar,ringe,2_9,2_15
ringar,ringen,2_9,2_14
ringar,ringa,2_9,2_12
ringar,ringar,2_9,2_9
ringar,ringarna,2_9,2_13
ringar,ringare,2_9,2_1
ringar,ringas,2_9,2_7
ringarna,ring,2_13,2_2
ringarna,ringe,2_13,2_15
ringarna,ringen,2_13,2_14
ringarna,ringa,2_13,2_12
ringarna,ringar,2_13,2_9
ringarna,ringarna,2_13,2_13
ringarna,ringare,2_13,2_1
ringarna,ringas,2_13,2_7
ringare,ring,2_1,2_2
ringare,ringe,2_1,2_15
ringare,ringen,2_1,2_14
ringare,ringa,2_1,2_12
ringare,ringar,2_1,2_9
ringare,ringarna,2_1,2_13
ringare,ringare,2_1,2_1
ringare,ringas,2_1,2_7
ringas,ring,2_7,2_2
ringas,ringe,2_7,2_15
ringas,ringen,2_7,2_14
ringas,ringa,2_7,2_12
ringas,ringar,2_7,2_9
ringas,ringarna,2_7,2_13
ringas,ringare,2_7,2_1
ringas,ringas,2_7,2_7
förakta,förakta,2_12,2_12
förakta,föraktad,2_12,2_3
förakta,föraktade,2_12,2_11
förakta,föraktas,2_12,2_7
förakta,föraktat,2_12,2_5
förakta,föraktar,2_12,2_9
förakta,föraktare,2_12,2_1
förakta,förakten,2_12,2_14
föraktad,förakta,2_3,2_12
föraktad,föraktad,2_3,2_3
föraktad,föraktade,2_3,2_11
föraktad,föraktas,2_3,2_7
föraktad,föraktat,2_3,2_5
föraktad,föraktar,2_3,2_9
föraktad,föraktare,2_3,2_1
föraktad,förakten,2_3,2_14
föraktade,förakta,2_11,2_12
föraktade,föraktad,2_11,2_3
föraktade,föraktade,2_11,2_11
föraktade,föraktas,2_11,2_7
föraktade,föraktat,2_11,2_5
föraktade,föraktar,2_11,2_9
föraktade,föraktare,2_11,2_1
föraktade,förakten,2_11,2_14
föraktas,förakta,2_7,2_12
föraktas,föraktad,2_7,2_3
föraktas,föraktade,2_7,2_11
föraktas,föraktas,2_7,2_7
föraktas,föraktat,2_7,2_5
föraktas,föraktar,2_7,2_9
föraktas,föraktare,2_7,2_1
föraktas,förakten,2_7,2_14
föraktat,förakta,2_5,2_12
föraktat,föraktad,2_5,2_3
föraktat,föraktade,2_5,2_11
föraktat,föraktas,2_5,2_7
föraktat,föraktat,2_5,2_5
föraktat,föraktar,2_5,2_9
föraktat,föraktare,2_5,2_1
föraktat,förakten,2_5,2_14
föraktar,förakta,2_9,2_12
föraktar,föraktad,2_9,2_3
föraktar,föraktade,2_9,2_11
föraktar,föraktas,2_9,2_7
föraktar,föraktat,2_9,2_5
föraktar,föraktar,2_9,2_9
föraktar,föraktare,2_9,2_1
föraktar,förakten,2_9,2_14
föraktare,förakta,2_1,2_12
föraktare,föraktad,2_1,2_3
föraktare,föraktade,2_1,2_11
föraktare,föraktas,2_1,2_7
föraktare,föraktat,2_1,2_5
föraktare,föraktar,2_1,2_9
föraktare,föraktare,2_1,2_1
föraktare,förakten,2_1,2_14
förakten,förakta,2_14,2_12
förakten,föraktad,2_14,2_3
förakten,föraktade,2_14,2_11
förakten,föraktas,2_14,2_7
förakten,föraktat,2_14,2_5
förakten,föraktar,2_14,2_9
förakten,föraktare,2_14,2_1
förakten,förakten,2_14,2_14
växlare,växlare,2_1,2_1
växlare,växling,2_1,2_0
växling,växlare,2_0,2_1
växling,växling,2_0,2_0
del,del,2_2,2_2
del,dela,2_2,2_12
del,delad,2_2,2_3
del,delade,2_2,2_11
del,delar,2_2,2_9
del,delarna,2_2,2_13
del,delat,2_2,2_5
del,dele,2_2,2_15
del,delen,2_2,2_14
dela,del,2_12,2_2
dela,dela,2_12,2_12
dela,delad,2_12,2_3
dela,delade,2_12,2_11
dela,delar,2_12,2_9
dela,delarna,2_12,2_13
dela,delat,2_12,2_5
dela,dele,2_12,2_15
dela,delen,2_12,2_14
delad,del,2_3,2_2
delad,dela,2_3,2_12
delad,delad,2_3,2_3
delad,delade,2_3,2_11
delad,delar,2_3,2_9
delad,delarna,2_3,2_13
delad,delat,2_3,2_5
delad,dele,2_3,2_15
delad,delen,2_3,2_14
delade,del,2_11,2_2
delade,dela,2_11,2_12
delade,delad,2_11,2_3
delade,delade,2_11,2_11
delade,delar,2_11,2_9
delade,delarna,2_11,2_13
delade,delat,2_11,2_5
delade,dele,2_11,2_15
delade,delen,2_11,2_14
delar,del,2_9,2_2
delar,dela,2_9,2_12
delar,delad,2_9,2_3
delar,delade,2_9,2_11
delar,delar,2_9,2_9
delar,delarna,2_9,2_13
delar,delat,2_9,2_5
delar,dele,2_9,2_15
delar,delen,2_9,2_14
delarna,del,2_13,2_2
delarna,dela,2_13,2_12
delarna,delad,2_13,2_3
delarna,delade,2_13,2_11
delarna,delar,2_13,2_9
delarna,delarna,2_13,2_13
delarna,delat,2_13,2_5
delarna,dele,2_13,2_15
delarna,delen,2_13,2_14
delat,del,2_5,2_2
delat,dela,2_5,2_12
delat,delad,2_5,2_3
delat,delade,2_5,2_11
delat,delar,2_5,2_9
delat,delarna,2_5,2_13
delat,delat,2_5,2_5
delat,dele,2_5,2_15
delat,delen,2_5,2_14
dele,del,2_15,2_2
dele,dela,2_15,2_12
dele,delad,2_15,2_3
dele,delade,2_15,2_11
dele,delar,2_15,2_9
dele,delarna,2_15,2_13
dele,delat,2_15,2_5
dele,dele,2_15,2_15
dele,delen,2_15,2_14
delen,del,2_14,2_2
delen,dela,2_14,2_12
delen,delad,2_14,2_3
delen,delade,2_14,2_11
delen,delar,2_14,2_9
delen,delarna,2_14,2_13
delen,delat,2_14,2_5
delen,dele,2_14,2_15
delen,delen,2_14,2_14
fog,fog,2_2,2_2
fog,fogen,2_2,2_14
fog,foga,2_2,2_12
fog,fogas,2_2,2_7
fog,fogade,2_2,2_11
fog,fogades,2_2,2_10
fog,fogar,2_2,2_9
fogen,fog,2_14,2_2
fogen,fogen,2_14,2_14
fogen,foga,2_14,2_12
fogen,fogas,2_14,2_7
fogen,fogade,2_14,2_11
fogen,fogades,2_14,2_10
fogen,fogar,2_14,2_9
foga,fog,2_12,2_2
foga,fogen,2_12,2_14
foga,foga,2_12,2_12
foga,fogas,2_12,2_7
foga,fogade,2_12,2_11
foga,fogades,2_12,2_10
foga,fogar,2_12,2_9
fogas,fog,2_7,2_2
fogas,fogen,2_7,2_14
fogas,foga,2_7,2_12
fogas,fogas,2_7,2_7
fogas,fogade,2_7,2_11
fogas,fogades,2_7,2_10
fogas,fogar,2_7,2_9
fogade,fog,2_11,2_2
fogade,fogen,2_11,2_14
fogade,foga,2_11,2_12
fogade,fogas,2_11,2_7
fogade,fogade,2_11,2_11
fogade,fogades,2_11,2_10
fogade,fogar,2_11,2_9
fogades,fog,2_10,2_2
fogades,fogen,2_10,2_14
fogades,foga,2_10,2_12
fogades,fogas,2_10,2_7
fogades,fogade,2_10,2_11
fogades,fogades,2_10,2_10
fogades,fogar,2_10,2_9
fogar,fog,2_9,2_2
fogar,fogen,2_9,2_14
fogar,foga,2_9,2_12
fogar,fogas,2_9,2_7
fogar,fogade,2_9,2_11
fogar,fogades,2_9,2_10
fogar,fogar,2_9,2_9
stick,stick,2_2,2_2
stick,sticka,2_2,2_12
stick,stickade,2_2,2_11
stick,stickas,2_2,2_7
stick,sticket,2_2,2_4
sticka,stick,2_12,2_2
sticka,sticka,2_12,2_12
sticka,stickade,2_12,2_11
sticka,stickas,2_12,2_7
sticka,sticket,2_12,2_4
stickade,stick,2_11,2_2
stickade,sticka,2_11,2_12
stickade,stickade,2_11,2_11
stickade,stickas,2_11,2_7
stickade,sticket,2_11,2_4
stickas,stick,2_7,2_2
stickas,sticka,2_7,2_12
stickas,stickade,2_7,2_11
stickas,stickas,2_7,2_7
stickas,sticket,2_7,2_4
sticket,stick,2_4,2_2
sticket,sticka,2_4,2_12
sticket,stickade,2_4,2_11
sticket,stickas,2_4,2_7
sticket,sticket,2_4,2_4
rasa,rasa,2_12,2_12
rasa,rasande,2_12,2_8
rasa,rasat,2_12,2_5
rasa,rasade,2_12,2_11
rasa,rasar,2_12,2_9
rasande,rasa,2_8,2_12
rasande,rasande,2_8,2_8
rasande,rasat,2_8,2_5
rasande,rasade,2_8,2_11
rasande,rasar,2_8,2_9
rasat,rasa,2_5,2_12
rasat,rasande,2_5,2_8
rasat,rasat,2_5,2_5
rasat,rasade,2_5,2_11
rasat,rasar,2_5,2_9
rasade,rasa,2_11,2_12
rasade,rasande,2_11,2_8
rasade,rasat,2_11,2_5
rasade,rasade,2_11,2_11
rasade,rasar,2_11,2_9
rasar,rasa,2_9,2_12
rasar,rasande,2_9,2_8
rasar,rasat,2_9,2_5
rasar,rasade,2_9,2_11
rasar,rasar,2_9,2_9
Mahaseja,Mahaseja,2_12,2_12
Mahaseja,Mahasejat,2_12,2_5
Mahasejat,Mahaseja,2_5,2_12
Mahasejat,Mahasejat,2_5,2_5
inhämta,inhämta,2_12,2_12
inhämta,inhämtat,2_12,2_5
inhämta,inhämtar,2_12,2_9
inhämtat,inhämta,2_5,2_12
inhämtat,inhämtat,2_5,2_5
inhämtat,inhämtar,2_5,2_9
inhämtar,inhämta,2_9,2_12
inhämtar,inhämtat,2_9,2_5
inhämtar,inhämtar,2_9,2_9
slockna,slockna,2_12,2_12
slockna,slocknat,2_12,2_5
slockna,slocknar,2_12,2_9
slocknat,slockna,2_5,2_12
slocknat,slocknat,2_5,2_5
slocknat,slocknar,2_5,2_9
slocknar,slockna,2_9,2_12
slocknar,slocknat,2_9,2_5
slocknar,slocknar,2_9,2_9
anvisa,anvisa,2_12,2_12
anvisa,anvisar,2_12,2_9
anvisa,anvisat,2_12,2_5
anvisar,anvisa,2_9,2_12
anvisar,anvisar,2_9,2_9
anvisar,anvisat,2_9,2_5
anvisat,anvisa,2_5,2_12
anvisat,anvisar,2_5,2_9
anvisat,anvisat,2_5,2_5
förslösa,förslösa,2_12,2_12
förslösa,förslösar,2_12,2_9
förslösar,förslösa,2_9,2_12
förslösar,förslösar,2_9,2_9
Simea,Simea,2_12,2_12
Simea,Simeat,2_12,2_5
Simeat,Simea,2_5,2_12
Simeat,Simeat,2_5,2_5
regera,regera,2_12,2_12
regera,regering,2_12,2_0
regera,regerat,2_12,2_5
regera,regerade,2_12,2_11
regera,regerar,2_12,2_9
regering,regera,2_0,2_12
regering,regering,2_0,2_0
regering,regerat,2_0,2_5
regering,regerade,2_0,2_11
regering,regerar,2_0,2_9
regerat,regera,2_5,2_12
regerat,regering,2_5,2_0
regerat,regerat,2_5,2_5
regerat,regerade,2_5,2_11
regerat,regerar,2_5,2_9
regerade,regera,2_11,2_12
regerade,regering,2_11,2_0
regerade,regerat,2_11,2_5
regerade,regerade,2_11,2_11
regerade,regerar,2_11,2_9
regerar,regera,2_9,2_12
regerar,regering,2_9,2_0
regerar,regerat,2_9,2_5
regerar,regerade,2_9,2_11
regerar,regerar,2_9,2_9
syr,syr,2_2,2_2
syr,syra,2_2,2_12
syr,syrar,2_2,2_9
syr,syrat,2_2,2_5
syr,syrad,2_2,2_3
syra,syr,2_12,2_2
syra,syra,2_12,2_12
syra,syrar,2_12,2_9
syra,syrat,2_12,2_5
syra,syrad,2_12,2_3
syrar,syr,2_9,2_2
syrar,syra,2_9,2_12
syrar,syrar,2_9,2_9
syrar,syrat,2_9,2_5
syrar,syrad,2_9,2_3
syrat,syr,2_5,2_2
syrat,syra,2_5,2_12
syrat,syrar,2_5,2_9
syrat,syrat,2_5,2_5
syrat,syrad,2_5,2_3
syrad,syr,2_3,2_2
syrad,syra,2_3,2_12
syrad,syrar,2_3,2_9
syrad,syrat,2_3,2_5
syrad,syrad,2_3,2_3
döttra,döttra,2_12,2_12
döttra,döttrar,2_12,2_9
döttra,döttrarna,2_12,2_13
döttrar,döttra,2_9,2_12
döttrar,döttrar,2_9,2_9
döttrar,döttrarna,2_9,2_13
döttrarna,döttra,2_13,2_12
döttrarna,döttrar,2_13,2_9
döttrarna,döttrarna,2_13,2_13
Sala,Sala,2_12,2_12
manad,manad,2_3,2_3
manad,manat,2_3,2_5
manad,manas,2_3,2_7
manad,manade,2_3,2_11
manad,manades,2_3,2_10
manad,manar,2_3,2_9
manat,manad,2_5,2_3
manat,manat,2_5,2_5
manat,manas,2_5,2_7
manat,manade,2_5,2_11
manat,manades,2_5,2_10
manat,manar,2_5,2_9
manas,manad,2_7,2_3
manas,manat,2_7,2_5
manas,manas,2_7,2_7
manas,manade,2_7,2_11
manas,manades,2_7,2_10
manas,manar,2_7,2_9
manade,manad,2_11,2_3
manade,manat,2_11,2_5
manade,manas,2_11,2_7
manade,manade,2_11,2_11
manade,manades,2_11,2_10
manade,manar,2_11,2_9
manades,manad,2_10,2_3
manades,manat,2_10,2_5
manades,manas,2_10,2_7
manades,manade,2_10,2_11
manades,manades,2_10,2_10
manades,manar,2_10,2_9
manar,manad,2_9,2_3
manar,manat,2_9,2_5
manar,manas,2_9,2_7
manar,manade,2_9,2_11
manar,manades,2_9,2_10
manar,manar,2_9,2_9
akt,akt,2_2,2_2
akt,akta,2_2,2_12
akt,aktad,2_2,2_3
akt,aktade,2_2,2_11
akt,aktades,2_2,2_10
akt,aktat,2_2,2_5
akt,aktas,2_2,2_7
akt,aktar,2_2,2_9
akt,akte,2_2,2_15
akt,akten,2_2,2_14
akta,akt,2_12,2_2
akta,akta,2_12,2_12
akta,aktad,2_12,2_3
akta,aktade,2_12,2_11
akta,aktades,2_12,2_10
akta,aktat,2_12,2_5
akta,aktas,2_12,2_7
akta,aktar,2_12,2_9
akta,akte,2_12,2_15
akta,akten,2_12,2_14
aktad,akt,2_3,2_2
aktad,akta,2_3,2_12
aktad,aktad,2_3,2_3
aktad,aktade,2_3,2_11
aktad,aktades,2_3,2_10
aktad,aktat,2_3,2_5
aktad,aktas,2_3,2_7
aktad,aktar,2_3,2_9
aktad,akte,2_3,2_15
aktad,akten,2_3,2_14
aktade,akt,2_11,2_2
aktade,akta,2_11,2_12
aktade,aktad,2_11,2_3
aktade,aktade,2_11,2_11
aktade,aktades,2_11,2_10
aktade,aktat,2_11,2_5
aktade,aktas,2_11,2_7
aktade,aktar,2_11,2_9
aktade,akte,2_11,2_15
aktade,akten,2_11,2_14
aktades,akt,2_10,2_2
aktades,akta,2_10,2_12
aktades,aktad,2_10,2_3
aktades,aktade,2_10,2_11
aktades,aktades,2_10,2_10
aktades,aktat,2_10,2_5
aktades,aktas,2_10,2_7
aktades,aktar,2_10,2_9
aktades,akte,2_10,2_15
aktades,akten,2_10,2_14
aktat,akt,2_5,2_2
aktat,akta,2_5,2_12
aktat,aktad,2_5,2_3
aktat,aktade,2_5,2_11
aktat,aktades,2_5,2_10
aktat,aktat,2_5,2_5
aktat,aktas,2_5,2_7
aktat,aktar,2_5,2_9
aktat,akte,2_5,2_15
aktat,akten,2_5,2_14
aktas,akt,2_7,2_2
aktas,akta,2_7,2_12
aktas,aktad,2_7,2_3
aktas,aktade,2_7,2_11
aktas,aktades,2_7,2_10
aktas,aktat,2_7,2_5
aktas,aktas,2_7,2_7
aktas,aktar,2_7,2_9
aktas,akte,2_7,2_15
aktas,akten,2_7,2_14
aktar,akt,2_9,2_2
aktar,akta,2_9,2_12
aktar,aktad,2_9,2_3
aktar,aktade,2_9,2_11
aktar,aktades,2_9,2_10
aktar,aktat,2_9,2_5
aktar,aktas,2_9,2_7
aktar,aktar,2_9,2_9
aktar,akte,2_9,2_15
aktar,akten,2_9,2_14
akte,akt,2_15,2_2
akte,akta,2_15,2_12
akte,aktad,2_15,2_3
akte,aktade,2_15,2_11
akte,aktades,2_15,2_10
akte,aktat,2_15,2_5
akte,aktas,2_15,2_7
akte,aktar,2_15,2_9
akte,akte,2_15,2_15
akte,akten,2_15,2_14
akten,akt,2_14,2_2
akten,akta,2_14,2_12
akten,aktad,2_14,2_3
akten,aktade,2_14,2_11
akten,aktades,2_14,2_10
akten,aktat,2_14,2_5
akten,aktas,2_14,2_7
akten,aktar,2_14,2_9
akten,akte,2_14,2_15
akten,akten,2_14,2_14
vall,vall,2_2,2_2
vall,valla,2_2,2_12
